output_feature,source_feature,source_table,table_index,table_alias,source_feature_count,is_duplicate_source_name,is_output_renamed,rename_reason
3m_repay_ftr_amt_second_der_mean_diff,3m_repay_ftr_amt_second_der_mean_diff,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
18m_repay_ftr_amt_first_der_mean_diff,18m_repay_ftr_amt_first_der_mean_diff,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_second_der_sum,12m_repay_ftr_amt_second_der_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
6m_ftr_con_keep_repay_amt_max,6m_ftr_con_keep_repay_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
18m_repay_ftr_amt_first_der_mean_rto,18m_repay_ftr_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_first_der_great_0_count,12m_repay_ftr_amt_first_der_great_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_first_der_mean_diff,3m_repay_ftr_amt_first_der_mean_diff,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
6m_repay_ftr_amt_first_der_mean_rto,6m_repay_ftr_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_first_der_min,12m_repay_ftr_amt_first_der_min,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_first_der_small_0_count,3m_repay_ftr_amt_first_der_small_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_second_der_mean_rto,3m_repay_ftr_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
6m_repay_ftr_amt_second_der_mean_rto,6m_repay_ftr_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_second_der_small_0_count,3m_repay_ftr_amt_second_der_small_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
18m_ftr_con_keep_repay_amt_max,18m_ftr_con_keep_repay_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_first_der_sum,12m_repay_ftr_amt_first_der_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_ftr_con_keep_repay_amt_max,12m_ftr_con_keep_repay_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
18m_repay_ftr_amt_second_der_mean_rto,18m_repay_ftr_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_first_der_mean_rto,3m_repay_ftr_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_first_der_great_0_count,3m_repay_ftr_amt_first_der_great_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_first_der_stddev,3m_repay_ftr_amt_first_der_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_second_der_median,3m_repay_ftr_amt_second_der_median,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_second_der_great_0_count,3m_repay_ftr_amt_second_der_great_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
9m_ftr_con_dsc_repay_amt_max,9m_ftr_con_dsc_repay_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_second_der_mean_rto,12m_repay_ftr_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
3m_repay_ftr_amt_first_der_min,3m_repay_ftr_amt_first_der_min,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_second_der_great_0_count,12m_repay_ftr_amt_second_der_great_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
18m_repay_ftr_amt_second_der_small_0_count,18m_repay_ftr_amt_second_der_small_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
12m_repay_ftr_amt_second_der_min,12m_repay_ftr_amt_second_der_min,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
18m_repay_ftr_amt_second_der_mean_diff,18m_repay_ftr_amt_second_der_mean_diff,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
9m_ftr_con_keep_repay_amt_max,9m_ftr_con_keep_repay_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_ftr_rep_trend_time_series_df_feature,38,t39,1,False,False,
stg_pln_sum_prc_amt_1m_ftr_his_rep_rto_all,stg_pln_sum_prc_amt_1m_ftr_his_rep_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_3d_ftr_all,stg_pln_cnt_3d_ftr_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_6m_12m_ftr_rto_cash,stg_pln_sum_prc_amt_6m_12m_ftr_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_2m_ftr_his_rep_rto_all,stg_pln_avg_prc_amt_2m_ftr_his_rep_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_6m_ftr_his_rto_all,stg_pln_sum_prc_amt_6m_ftr_his_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_2m_ftr_his_rto_all,stg_pln_avg_prc_amt_2m_ftr_his_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_3m_ftr_adv_rto_all,stg_pln_cnt_3m_ftr_adv_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_12m_ftr_cash,stg_pln_min_prc_amt_12m_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_3m_6m_ftr_rto_cash,stg_pln_min_prc_amt_3m_6m_ftr_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_3m_ftr_his_rep_rto_cash,stg_pln_cnt_3m_ftr_his_rep_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_max_prc_amt_2m_ftr_adv_cash,stg_pln_max_prc_amt_2m_ftr_adv_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_3d_ftr_his_rto_cash,stg_pln_sum_prc_amt_3d_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_max_prc_amt_3m_ftr_his_rep_rto_cash,stg_pln_max_prc_amt_3m_ftr_his_rep_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_bsy_typ_cnt_3m_ftr_all,stg_pln_bsy_typ_cnt_3m_ftr_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_1m_3m_ftr_rto_cash,stg_pln_min_prc_amt_1m_3m_ftr_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_7d_ftr_all,stg_pln_cnt_7d_ftr_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_3d_ftr_cash,stg_pln_sum_prc_amt_3d_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_3m_6m_ftr_rto_cash,stg_pln_sum_prc_amt_3m_6m_ftr_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_3d_ftr_his_rto_cash,stg_pln_cnt_3d_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_1m_ftr_his_rto_cash,stg_pln_min_prc_amt_1m_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_1m_3m_ftr_rto_all,stg_pln_sum_prc_amt_1m_3m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_7d_ftr_his_rto_all,stg_pln_cnt_7d_ftr_his_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_7d_ftr_his_rto_cash,stg_pln_cnt_7d_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_max_prc_amt_12m_ftr_cash,stg_pln_max_prc_amt_12m_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_1m_ftr_adv_cash,stg_pln_sum_prc_amt_1m_ftr_adv_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_12m_ftr_rep_cash,stg_pln_sum_prc_amt_12m_ftr_rep_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_max_prc_amt_12m_ftr_his_rep_rto_cash,stg_pln_max_prc_amt_12m_ftr_his_rep_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_1m_3m_ftr_rto_all,stg_pln_avg_prc_amt_1m_3m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_6m_12m_ftr_rto_all,stg_pln_avg_prc_amt_6m_12m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_7d_ftr_rep_cash,stg_pln_cnt_7d_ftr_rep_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_6m_12m_ftr_all,stg_pln_cnt_6m_12m_ftr_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_12m_ftr_his_rto_cash,stg_pln_min_prc_amt_12m_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_12m_ftr_his_rep_rto_all,stg_pln_cnt_12m_ftr_his_rep_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_12m_ftr_his_rto_all,stg_pln_avg_prc_amt_12m_ftr_his_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_3m_6m_ftr_rto_all,stg_pln_avg_prc_amt_3m_6m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_6m_12m_ftr_rto_cash,stg_pln_min_prc_amt_6m_12m_ftr_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_3m_ftr_his_rto_cash,stg_pln_min_prc_amt_3m_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_6m_ftr_his_rep_rto_cash,stg_pln_min_prc_amt_6m_ftr_his_rep_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_3m_6m_ftr_rto_all,stg_pln_cnt_3m_6m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_min_prc_amt_3m_6m_ftr_cash,stg_pln_min_prc_amt_3m_6m_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_1m_ftr_adv_cash,stg_pln_cnt_1m_ftr_adv_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_1m_ftr_his_rep_rto_all,stg_pln_cnt_1m_ftr_his_rep_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_2m_ftr_cash,stg_pln_cnt_2m_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_6m_12m_ftr_cash,stg_pln_sum_prc_amt_6m_12m_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_1m_ftr_his_rto_cash,stg_pln_cnt_1m_ftr_his_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_avg_prc_amt_12m_ftr_his_rep_rto_cash,stg_pln_avg_prc_amt_12m_ftr_his_rep_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_12m_ftr_his_rep_rto_cash,stg_pln_sum_prc_amt_12m_ftr_his_rep_rto_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_2m_ftr_his_rep_rto_all,stg_pln_sum_prc_amt_2m_ftr_his_rep_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_6m_12m_ftr_rto_all,stg_pln_cnt_6m_12m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_sum_prc_amt_7d_ftr_cash,stg_pln_sum_prc_amt_7d_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_max_prc_amt_6m_12m_ftr_cash,stg_pln_max_prc_amt_6m_12m_ftr_cash,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
stg_pln_cnt_1m_3m_ftr_rto_all,stg_pln_cnt_1m_3m_ftr_rto_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_14ftr_rep_pressure_trend_df_feature,39,t40,1,False,False,
6thord_con_dsc_apply_amt_max,6thord_con_dsc_apply_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
6ord_apply_amt_first_der_sum,6ord_apply_amt_first_der_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_first_der_small_0_count,18ord_apply_amt_first_der_small_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
12ord_apply_amt_second_der_sum,12ord_apply_amt_second_der_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
3ord_apply_amt_first_der_mean_rto,3ord_apply_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
3ord_apply_amt_second_der_mean_diff,3ord_apply_amt_second_der_mean_diff,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_first_der_max,18ord_apply_amt_first_der_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
6ord_apply_amt_first_der_great_0_count,6ord_apply_amt_first_der_great_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
3ord_apply_amt_second_der_mean_rto,3ord_apply_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
12ord_apply_amt_second_der_stddev,12ord_apply_amt_second_der_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
6ord_apply_amt_second_der_mean_rto,6ord_apply_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
12ord_apply_amt_first_der_stddev,12ord_apply_amt_first_der_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_first_der_median,18ord_apply_amt_first_der_median,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_first_der_min,18ord_apply_amt_first_der_min,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
3ord_apply_amt_first_der_mean_diff,3ord_apply_amt_first_der_mean_diff,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
12ord_apply_amt_second_der_mean_rto,12ord_apply_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
12ord_apply_amt_first_der_mean_rto,12ord_apply_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_first_der_mean_rto,18ord_apply_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_second_der_mean_rto,18ord_apply_amt_second_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
6thord_con_keep_apply_amt_max,6thord_con_keep_apply_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
3ord_apply_amt_second_der_small_0_count,3ord_apply_amt_second_der_small_0_count,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
3ord_apply_amt_second_der_great_0_sum,3ord_apply_amt_second_der_great_0_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_second_der_max,18ord_apply_amt_second_der_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18thord_con_keep_apply_amt_max,18thord_con_keep_apply_amt_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_second_der_median,18ord_apply_amt_second_der_median,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
6ord_apply_amt_first_der_mean_rto,6ord_apply_amt_first_der_mean_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
18ord_apply_amt_second_der_min,18ord_apply_amt_second_der_min,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_his_apply_trend_time_series_df_feature,40,t41,1,False,False,
