feature,real_importance,null_p75,null_mean,score
d30_apl_ord_ddf_mdl_ord_crt_dte_min,123.33019924163818,87.12240028381348,71.49353618621826,1.4155968940234969
m3_pmt_not_eng_stg_pln_d0_cnt,41.28471088409424,29.225587487220764,16.31291229724884,1.4126221039062592
ddf_24m_rep_dte_7_crt_dt_rep_prc_amt_rto,174.0536985397339,123.44563722610474,107.90943717956543,1.4099623320096337
rsi_bf_1y_inter_1m,207.16890048980713,148.4137659072876,130.2487869977951,1.3958873641089546
ddf_36m_rep_dte_neg_5_crt_dt_rep_prc_amt_rto,237.6218032836914,170.81760716438293,131.12562882900238,1.3910849544626906
light_his_sum_faqi_prc_amt_divide_heavy_his_sum_ontim_repay_amt,101.9694013595581,73.42259979248047,67.12153980731964,1.3888012907165028
stg_pln_cnt_1m_3m_ftr_rto_all,123.55870151519775,89.39015102386475,68.68168458938598,1.3822406618623
3m_used_lmt_first_der_max,214.26661205291748,155.0229411125183,114.86927530765533,1.3821606693515065
n_unique_other_info_event_type_credit,69.77069854736328,50.52760028839111,38.78725757598877,1.3808433044344148
div_amt_event_type_repay_loan,318.63859939575195,232.2176684141159,222.1461534500122,1.3721548475265921
d720_advrepay_suc_trade_in_same_month_count_sum,29.265999794006348,21.45217537879944,19.91608831882477,1.3642439182615058
pmt_not_eng_stg_pln_cnt_3m_6m_rat,125.43349170684814,92.26907801628113,70.29406991004944,1.3594315062378217
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_is_can_contact_person_is_yes_180d,40.23281002044678,29.66374945640564,16.643692517280577,1.3562955040317346
rsk_lmt_rate_ch_1m_grt_0p5_rate_24m,261.0057201385498,192.4796837568283,160.2754139184952,1.356016983425091
m6_normal_batch_rep_apl_suc_amt_min,82.34492111206055,60.74148976802826,40.9782701253891,1.35566186187622
stg_pln_max_prc_amt_adv_rct_24m,127.61789894104004,94.46967506408691,71.24424948692322,1.3508874552015324
ord_apl_suc_sum_prc_amt_180_day_19_23,110.33349895477295,81.78462314605713,76.4469241142273,1.3490738810122178
min_amt_event_type_credit_event_result_1,377.89150047302246,280.2382724285126,241.04219772815705,1.3484649944429727
m3_stg_pln_rep_apl_amt_d0_min,130.11550045013428,96.73776578903198,83.907821393013,1.3450331355997331
d1095_avl_lmt_eql_0_month_cnt,87.91359996795654,65.8830314874649,46.308224129676816,1.334389113298213
his_trade_fail_count_mon_divide_his_trade_success_count_mon,257.44049072265625,194.02097976207733,146.93392045497893,1.3268693470074655
m6_payment_not_eng_inteday_max,138.95359992980957,105.88349962234497,86.55449748039246,1.3123253427154924
light_his_sum_ontim_repay_amt_divide_heavy_his_sum_ontim_repay_amt,134.70210075378418,102.67861342430115,87.00162541866302,1.31188079251861
stg_pln_avg_prc_amt_24m_his_per_mth,178.28547191619873,137.41300010681152,113.08251519203186,1.2974425402081093
pmt_crd_amt_3m,174.53667068481445,135.87299489974976,114.77587947845458,1.2845574708468865
3ord_apply_amt_first_der_mean_diff,213.24547863006592,166.3439600467682,139.3426390647888,1.2819550440551686
stg_pln_sum_prc_amt_1m_ftr_his_rep_rto_all,244.4680995941162,190.72531354427338,155.0297334909439,1.2817810863756554
stg_pln_min_rep_prc_12m_his,75.17005157470703,58.8030481338501,48.23408732414246,1.2783359699926038
his_lend_heavy_to_repay_light_inner14d_order_amt_rate,96.19900035858154,75.29983925819397,61.32927503585815,1.277545892611097
stg_pln_min_prc_amt_3m_6m_ftr_cash,160.6865005493164,126.0567193031311,92.73450179100037,1.2747158694722998
d1095_aplord_stg_grt_fst_month_cnt,80.77664947509766,63.56385040283203,56.17292652130127,1.2707954122222074
d7_apl_ord_prc_amt_per_stg_avg_all,42.55910110473633,33.53037786483765,26.806154465675355,1.2692699520504613
m1_stg_pln_rep_apl_cnt_avg,63.32732009887695,50.213900089263916,44.53338260650635,1.2611511949141903
max_amt_other_info_manual_repay,310.5159797668457,247.28963541984558,197.5605343580246,1.2556772920937633
stg_pln_pay_off_max_prc_amt_7d,96.28056907653809,76.8461742401123,60.829122352600095,1.2528999657901172
d90_avg_due_pay_amt_sum_by_mon_divide_rsk_adt_lmt_cash,156.85765933990479,125.23679423332214,106.29300923347473,1.2524886180627672
d180_due_repay_amt_sum_divide_d180_faqi_trade_amt_sum,165.07159805297852,131.80384707450867,114.8204490184784,1.2524034898591663
d360_stddev_adv_repay_fee,86.42720031738281,69.28859782218933,56.3184849023819,1.2473509788605497
d90_apl_ord_prc_amt_avg,130.4469985961914,104.78055024147034,81.13873462677002,1.2449543192469583
light_d360_sum_faqi_count_divide_heavy_d360_sum_faqi_count,69.92339992523193,56.183812856674194,37.866435742378236,1.2445470745036056
rsk_lmt_rate_ch_1m_grt_0p95_rate_36m,262.1478023529053,211.64187848567963,177.87808709144593,1.2386386107919707
m1_pmt_not_eng_mor_3_stg_pln_cnt,19.511600494384766,15.780900001525879,9.460173654556275,1.236406066352246
ord_apl_cnt_180_day_13_18,45.27120018005371,36.76947498321533,24.820136499404907,1.2312169319991455
stg_pln_sum_prc_amt_ftr_fst_ord,80.53660202026367,65.53457927703857,43.36621713638306,1.2289176631440033
stg_pln_cnt_ovd_1d_3d_rep_12m,53.81510066986084,43.94597506523132,29.930912971496582,1.2245740500689826
m3_pmt_not_eng_equal_2_stg_pln_d0_amt_sum,68.99629878997803,56.34480690956116,38.3503858089447,1.2245369639960562
stg_pln_min_prc_amt_adv_d0_rep_bjq_12m,73.20630168914795,59.92085313796997,43.423420667648315,1.221716612088078
ddf_3m_rep_dte_5_crt_dt_max_prc_amt,57.000200271606445,46.76207423210144,35.421514225006106,1.218940802084367
stg_pln_sum_prc_amt_adv_bjq_12m,76.4186019897461,62.75832557678223,45.41976697444916,1.2176647685772157
stg_pln_min_prc_amt_6m_ftr_his_rep_rto_cash,150.83692932128906,124.44860184192657,95.54204349517822,1.2120419762761232
18ord_apply_amt_second_der_min,147.59529781341553,122.25410175323486,98.52154941558838,1.2072829925275708
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,76.81639003753662,63.64471185207367,43.057638788223265,1.2069563645142622
credit_fund_level1_reject_cnt_12m,34.44820022583008,28.615487456321716,20.631349086761475,1.2038306276771042
stg_pln_avg_prc_amt_6m_light,71.71540069580078,59.619251012802124,46.62249641418457,1.202889997400357
18m_repay_ftr_amt_second_der_mean_diff,201.09789943695068,167.68371319770813,128.35364758968353,1.1992691216221185
avg_avl_lmt_lft_rep_prc_all_cash_24m,191.32939910888672,159.90106737613678,132.62249619960784,1.196548605012253
stg_pln_sum_prc_amt_adv_rct_36m_rto,155.68430137634277,130.49930238723755,101.29672856330872,1.1929895296633268
max_ddf_rep_tim_dte_ovd_pls_fst_ord_bjq_12m,35.56460189819336,30.001750469207764,22.975647974014283,1.1854175620417555
ord_apl_cnt_13_18,153.60803985595703,129.59058380126953,95.27252244949341,1.185333342517531
his_heavy_light_suc_trade_same_month_count,15.096199989318848,12.806525230407715,6.922145032882691,1.1787896964802402
stg_pln_cnt_adv_fst_ord_bjq_12m,24.684200286865234,20.995700120925903,14.835351490974427,1.1756788363662658
12m_used_lmt_second_der_sum,271.3468961715698,230.827214717865,205.50831151008606,1.1755411791596202
ord_apl_sum_prc_amt_180_day_13_18,167.87979698181152,143.4911243915558,108.99586663246154,1.1699664191333843
min_rsk_lmt_rate_24m_bt_ch,213.6902027130127,182.91738104820251,153.96485650539398,1.1682334477372651
3m_used_lmt_second_der_stddev,158.6106195449829,136.31559419631958,131.36813163757324,1.1635544743072783
d720_ovdrepay_amt_sum_divide_advrepay_amt_sum,94.04170036315918,80.84722638130188,66.53617823123932,1.163202555887667
per_event_type_limit_all,465.63610076904297,402.70488691329956,340.74267942905425,1.1562712941928917
6m_used_lmt_second_der_min,172.24369049072266,149.04691088199615,119.35976011753083,1.1556340850773614
d1080_due_repay_amt_avg_divide_d1080_faqi_trade_amt_avg,203.94890213012695,177.2619196176529,136.2524464607239,1.1505511311737842
stg_pln_max_rep_prc_12m_his,115.14419937133789,100.65112400054932,71.2531132221222,1.1439931795566385
min_ddf_rep_tim_dte_adv_fst_ord_bjq_12m,44.72015857696533,39.11429214477539,29.11798851490021,1.1433201554930539
his_lend_heavy_to_repay_light_inner3d_order_amt_rate,99.23998928070068,86.97728157043457,71.88115568161011,1.140987479590699
af_1y_inter_1m_sum_up,131.53869915008545,115.42192482948303,95.37369723320008,1.1396335604731276
3m_used_lmt_first_der_small_0_sum,127.10840034484863,111.62660992145538,91.61721069812775,1.1386926507423885
stg_pln_sum_rep_prc_6m_his_adv_rto,57.70770072937012,50.89067530632019,37.7688205242157,1.1339543124947158
stg_pln_max_prc_amt_6m_light,35.15030002593994,31.189384937286377,25.646862602233888,1.1269956139442288
stg_pln_max_prc_amt_24m_light,49.058000564575195,43.64574980735779,34.0154265165329,1.1240040732741636
3m_repay_amt_second_der_sum,150.8099021911621,134.28968501091003,102.12461500167846,1.1230192563107877
his_360_day_csh_apl_ord_cnt_his_rto_bjq_12m,81.32240104675293,72.84469532966614,56.214022636413574,1.1163805501377975
his_lend_month_cnt,34.090240478515625,30.56154990196228,18.49166646003723,1.1154617677399528
m1_manual_tim_6_12_rep_apl_cnt_rat,43.4920015335083,39.08312487602234,29.976855516433716,1.1128076803344562
stg_pln_cnt_his_fst_ord_bjq_12m,43.289700508117676,38.932050466537476,31.126411485671998,1.1119296309688504
his_heavy_ontime_repay_light_ontime_repay_same_date_count,35.69449996948242,32.177809953689575,20.543533611297608,1.1092892903791178
18m_repay_amt_first_der_median,192.52722930908203,173.7592272758484,151.9061535358429,1.108011541760823
stg_pln_sum_prc_amt_7d_ftr_cash,117.76430320739746,106.3573899269104,82.10899939537049,1.1072507823699507
12m_used_lmt_second_der_small_0_sum,179.8779001235962,163.25434136390686,129.73333110809327,1.101826135959436
stg_pln_sum_rep_prc_his_d0_evn_zd_rto_v2,196.83890342712402,179.45627212524414,141.45875647068024,1.0968627682723087
stg_pln_max_rep_prc_his,184.24863624572754,168.14448046684265,142.04475948810577,1.0957757027419082
max_rsk_avl_lmt_bjq_12m_all,122.41899967193604,112.02132046222687,88.27839834690094,1.0928187524196808
min_ddf_suc_lag_crt_tim_mnt,349.641996383667,321.08919084072113,280.0443429470062,1.0889248419362385
his_max_due_prc_amt_divide_his_max_faqi_prc_amt,317.23299980163574,293.820191860199,230.43355417251587,1.0796841353659474
ord_apl_cnt_07_12,126.60599899291992,118.42824196815491,86.8635984659195,1.069052422706435
6m_repay_ftr_amt_first_der_mean_rto,192.47031021118164,180.06137561798096,144.30531032085418,1.0689150271712216
12m_used_lmt_first_der_min,205.90760231018066,192.95871257781982,166.53104403018952,1.0671070487534404
his_180_day_prc_amt_3_000_flg_suc_ord_cnt,17.55430030822754,16.47184991836548,11.302920007705689,1.0657151683160475
d7_d30_apl_ord_prc_amt_avg_rat,72.7780590057373,68.6845006942749,37.72357711791992,1.0595994477660025
6m_repay_amt_first_der_sum,109.40127182006836,103.44227433204651,100.95602321624756,1.0576069844413287
rsk_avl_lmt_ch_les_1000_rate_12m,99.3666410446167,94.14654922485352,72.10382099151612,1.0554464487837558
m1_manual_rep_apl_suc_amt_avg,104.69640064239502,99.36794924736023,78.40206441879272,1.0536234413147691
m1_manual_mrn_rep_apl_suc_cnt,49.23480033874512,46.86787462234497,24.042563962936402,1.0505020920080657
36stg_pln_repay_amt_first_der_mean_rto,199.46329975128174,189.93339824676514,154.7730334997177,1.050174964447986
ddf_12m_rep_dte_7_crt_dt_rep_prc_amt_rto,84.12550067901611,80.35402417182922,55.12607564926147,1.046935751458097
d180_advrepay_suc_trade_in_same_month_count_sum,17.257099151611328,16.494572639465332,14.725230503082276,1.0462289341356779
max_ddf_lag_crt_dte,305.7894010543823,292.8847508430481,262.86438221931456,1.0440605056227377
stg_pln_sum_rep_prc_his_d0_dwn_zd_v2,136.56740188598633,131.6127154827118,114.21768078804016,1.037645955294687
d360_light_limit_divide_btch_adt_limit,93.22630023956299,89.85639882087708,66.71078453063964,1.03750318800783
n_unique_event_type_day_diff_shift1_event_type_loan,105.47060012817383,101.85821616649628,82.73096723556519,1.0354648264777462
succloan_stage_num_mean_all,233.02410221099854,228.002503156662,173.60902421474458,1.0220243154562483
6m_used_lmt_first_der_mean_diff,188.30920124053955,184.7147890329361,159.44018173217773,1.019459255138269
stg_pln_avg_prc_amt_3m_6m_ftr_rto_all,171.30539989471436,168.18641829490662,137.17668492794036,1.018544788761354
d720_max_due_prc_amt_divide_d720_max_faqi_prc_amt,181.50670337677002,178.2253258228302,150.21453120708466,1.0184113988221952
3m_repay_ftr_amt_second_der_median,198.09740161895752,195.8601086139679,168.736865735054,1.0114229131231578
rsi_af_1y_inter_3m,83.34219932556152,82.95861387252808,71.24303297996521,1.0046238170471706
min_avl_lmt_lft_rep_prc_all_cash_bjq_12m,112.51460075378418,112.19373941421509,84.68043539524078,1.002859886311343
his_due_repay_amt_sum_divide_his_faqi_trade_amt_sum,168.55907821655273,168.19270181655884,139.47550354003906,1.0021783133039475
cnt_event_type_loan_type_heavy_all,126.98829936981201,126.92890214920044,104.34037828445435,1.0004679566245815
d360_due_repay_amt_avg_divide_d360_faqi_trade_amt_avg,126.50549983978271,126.90473079681396,101.86753623485565,0.9968540892484894
stg_pln_sum_rep_prc_his_d0_afn_zd_rto_v2,233.71192169189453,234.47227215766907,199.81592984199523,0.9967571838717746
rsk_avl_lmt_ch_1m_les_1000_rate_24m,133.32799816131592,134.1013753414154,113.31208386421204,0.9942328915111385
stg_pln_sum_rep_prc_3m_his_d0_mrn_zd_rto_v2,131.07415962219238,131.9693650007248,100.09768674373626,0.9932165667499613
m1_pmt_not_eng_equal_2_stg_pln_amt_rat,40.6136999130249,40.92492485046387,34.56486625671387,0.9923952227505327
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,101.88989925384521,103.35240375995636,85.38335916996002,0.9858493421255308
min_ddf_lag_crt_tim_mnt,372.8483362197876,378.8069876432419,345.4615921974182,0.9842699537816707
6ord_apply_amt_first_der_mean_rto,144.43030071258545,146.93361568450928,107.73890383243561,0.9829629526214148
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,166.1305980682373,169.49514269828796,119.3852611541748,0.9801496103281274
d60_suc_ord_prc_amt_per_stg_min,47.23759937286377,48.2244131565094,35.864703512191774,0.9795370494101611
succloan_day_diff_reud_stage_num_sum_all,193.74739742279053,198.9713854789734,164.72261281013488,0.9737450284943866
stg_pln_min_prc_amt_d0_rep_his_fst_ord,38.75990009307861,39.81887769699097,31.921749663352966,0.9734051368305546
his_max_faqi_prc_amt_divide_max_ontim_amt_sum_mon,278.90989780426025,287.1240794658661,234.95933864116668,0.9713915263502574
stg_pln_min_prc_amt_his,226.48009777069092,233.75657153129578,195.73839831352234,0.9688715756184392
24stg_pln_repay_amt_first_der_mean_rto,216.94049072265625,226.10847520828247,193.2577651977539,0.9594531585904463
m3_manual_rep_apl_suc_amt_avg,114.17879962921143,119.86302614212036,88.27110068798065,0.9525773151583108
ord_apl_max_prc_amt_360_day_bjq_12m,103.85210037231445,109.02599203586578,82.30746324062348,0.9525444202163343
max_avl_lmt_lft_rep_prc_1m_cash_36m,211.9607982635498,223.25423121452332,189.3693060874939,0.9494144729551767
stg_pln_sum_rep_prc_24m_due_light,42.45269966125488,44.75267577171326,27.392222237586974,0.9486069587840797
3m_used_lmt_second_der_sum,158.56007862091064,167.21213364601135,151.2635879278183,0.9482570143897743
sum_talk_duration_180d,62.852020263671875,66.34082531929016,56.9417188167572,0.9474108885618003
12m_repay_amt_second_der_median,216.62370109558105,228.65804982185364,187.7306604385376,0.9473696695320873
credit_loan_avg_days_36m,97.15949821472168,102.81406307220459,78.00380330085754,0.9450020290170635
m3_stg_pln_rep_apl_fal_cnt_mor_3_rep_apl_amt_max,46.087900161743164,48.910375356674194,41.189186692237854,0.9422929148601211
12ord_apply_amt_second_der_sum,116.57647228240967,125.29675507545471,122.00020666122437,0.9304029638453636
sum_day_diff_type_heavy_all,213.2904987335205,230.6808806657791,196.60368945598603,0.9246128162764621
stg_pln_sum_rep_prc_1m_3m_rto_his,163.16349983215332,177.4649703502655,122.72656652927398,0.919412431141283
stg_pln_avg_prc_amt_24m_his,121.35329914093018,132.11881709098816,109.14139006137847,0.9185163916306945
ord_apl_suc_sum_prc_amt_360_day_bjq_12m,96.9832992553711,105.72880005836487,77.93594129085541,0.9172836464788587
stddev_amt_event_type_repay_all,210.0423002243042,229.06605339050293,198.29120156764984,0.91695079700977
stg_pln_min_prc_amt_ftr,102.78620052337646,112.21765041351318,74.92809567451476,0.9159539532739942
bf_3m_inter_1m_sum_up,85.99090003967285,94.13044214248657,79.1191305398941,0.9135291206802919
max_ddf_rep_tim_dte_adv,178.0462989807129,195.84486639499664,167.92385289669036,0.9091190504918005
rsk_avl_lmt_ch_1m_les_1000_cnt_24m,82.69109916687012,91.17970108985901,68.50853388309478,0.9069025032816982
m1_stg_pln_adv_manual_rep_apl_suc_cnt,16.19729995727539,17.876800060272217,9.868042087554931,0.9060514131536775
12m_used_lmt_first_der_sum,172.2067985534668,190.2528293132782,139.2615825176239,0.9051471096385323
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,53.44960021972656,59.088422536849976,49.45645208358765,0.9045697604533813
m6_rep_apl_suc_amt_min,64.38590049743652,71.4978768825531,66.50743362903594,0.9005288451180284
heavy_his_sum_fail_prc_amt_divide_light_his_sum_ontim_repay_amt,115.95855045318604,129.2343122959137,95.25058722496033,0.8972737069058754
percent_true_followup_code_yjt_30d,39.02490043640137,43.51380276679993,23.386838603019715,0.8968395762959267
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_self_is_can_contact_person_is_no_90d,21.895100593566895,24.453192710876465,19.98625373840332,0.8953882158638629
10d_range_avg_prc_amt_36m,42.48129940032959,47.52880001068115,33.267209672927855,0.8938012192772122
d30_d60_his_rep_amt_sum_rat_btch,104.87369728088379,117.42319369316101,94.24940500259399,0.893125914756923
12thord_con_late_repay_max,42.27727031707764,47.35109221935272,36.58819456100464,0.8928467821022853
loan_fund_level2_principal_sum_all,44.43269920349121,49.773120403289795,37.26188671588898,0.8927047137786924
first_amt_event_type_credit_all,302.4764976501465,339.3317198753357,270.99310357570647,0.8913888090428765
stg_pln_cnt_ovd_3d_pls,23.849900245666504,26.783320665359497,20.406027603149415,0.8904758503867309
m3_pmt_not_eng_stg_pln_d0_amt_sum,54.04710102081299,60.890849590301514,49.70984508991241,0.8876062887028829
stg_pln_sum_prc_amt_3m_6m_rto_ftr,127.984938621521,144.31969237327576,126.87839815616607,0.8868154893962376
d30_d180_his_rep_amt_sum_rat_all,101.1638994216919,114.6701831817627,96.65157985687256,0.8822162537347472
ord_apl_cnt_360_day_19_23_bjq_12m,33.79819965362549,38.453367710113525,28.96834442615509,0.878939912582385
stg_pln_sum_prc_amt_3m_6m_rto,160.30979824066162,182.53581297397614,149.39176790714265,0.8782375120191716
fst_fal_ord_prc_amt,178.23440074920654,203.35562682151794,178.4569936990738,0.8764665307522574
stg_pln_pay_off_max_prc_amt_pday_12m,98.3066987991333,112.24058365821838,93.98019442558288,0.8758569814505341
m3_rep_apl_suc_amt_avg,84.87370109558105,97.00569987297058,77.10495448112488,0.8749351966608515
3m_repay_ftr_amt_second_der_mean_rto,187.96350002288818,214.97332072257996,194.26542501449586,0.8743573360224194
ddf_fst_adt_fst_ord_crt_dte_mnt,435.07812309265137,499.2843563556671,453.3466235399246,0.8714034749022295
d360_repaid_exclude_principal_fee_max,96.55130100250244,110.85242533683777,88.65642576217651,0.8709895224134273
3m_used_lmt_second_der_mean_diff,182.28119945526123,211.31197440624237,195.2169090986252,0.862616517438003
12m_used_lmt_first_der_mean_diff,194.05745124816895,225.01349306106567,187.29825229644774,0.8624258421494053
30stg_pln_repay_amt_second_der_mean_rto,161.69450092315674,187.79305768013,167.74904386997224,0.8610249117865303
ord_apl_sum_prc_amt_1080_day_04_06,70.93059921264648,82.54025280475616,68.42108821868896,0.8593455532590675
stg_pln_cnt_ovd_pls_rep_1m_rto_his,32.512999534606934,37.92550253868103,27.362080383300782,0.8572859252542858
rsk_lmt_rate_ch_1m_grt_0p2_rate_36m,169.85569953918457,198.64765858650208,163.4074759721756,0.8550601640503107
ord_apl_suc_max_stg_num_his,10.784199714660645,12.694149732589722,6.510365915298462,0.8495409256891261
d1080_due_repay_amt_sum_divide_d1080_faqi_trade_amt_sum,166.01819896697998,196.2356549501419,150.67729732990264,0.8460144463000908
d1080_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,113.74020195007324,134.56035995483398,106.35776643753051,0.8452727236182398
pmt_crd_amt_pmonth_his,146.43730068206787,173.462415933609,129.04467635154725,0.8442018975344796
6m_repay_amt_second_der_mean_diff,134.79318809509277,160.13857984542847,138.41524188518525,0.8417283844105525
m1_stg_pln_rep_apl_fal_cnt_mor_1_rep_apl_amt_sum,43.15500068664551,51.345337867736816,40.345222330093385,0.8404852802373366
used_rate_ch_grt_0p95_cnt_6m,35.38349914550781,42.140100717544556,30.172102785110475,0.8396633739125424
d180_max_due_prc_amt_divide_d180_max_faqi_prc_amt,110.7037992477417,132.2319507598877,100.56166954040528,0.8371940261908583
stg_pln_min_rep_prc_his,224.9495029449463,269.44848823547363,228.1671774148941,0.8348516052847947
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,49.49810028076172,59.40312433242798,44.589938497543336,0.833257523691239
ddf_6m_rep_dte_5_crt_dt_rep_prc_amt_rto,75.05779933929443,90.32001447677612,71.42081270217895,0.8310206743666317
stg_pln_sum_prc_amt_ovd_pls_fst_ord,94.69180011749268,114.13801050186157,79.01299970149994,0.8296254657071341
stg_pln_sum_rep_prc_his_d0_afn_zd,134.62609195709229,162.4290804862976,140.87868394851685,0.828829982624012
6m_used_lmt_first_der_mean_rto,192.11320114135742,231.85532402992249,197.6095741033554,0.8285908548581093
d360_max_adv_repay_amt_divide_rsk_adt_lmt_cash,85.75070095062256,103.6189501285553,83.48093793392181,0.8275580947716183
12m_repay_ftr_amt_second_der_sum,128.60356044769287,155.95585012435913,123.71777801513672,0.82461517375042
m1_manual_rep_apl_suc_stg_pln_cnt_sum,22.787090301513672,27.646800756454468,16.06812915802002,0.8242215980882982
d30_his_rep_amt_sum_btch,48.08247947692871,58.36466598510742,40.31597464084625,0.8238285727395004
stg_pln_sum_rep_prc_his_d0_mrn_zd_v2,167.82910251617432,203.83969688415527,169.64373812675476,0.8233386581788029
n_unique_day_diff_shift1_event_type_loan,64.0822982788086,77.989750623703,53.89153802394867,0.821675896721388
his_360_day_bt_suc_ord_cnt_bjq_12m,14.71720027923584,17.947824716567993,11.423421454429626,0.8199991091761722
ord_apl_suc_cnt_00_03,13.417699813842773,16.37209987640381,14.887718868255615,0.8195466626233421
min_ddf_mdl_rep_tim_his,157.98920154571533,192.82533979415894,158.00986890792848,0.8193383800820412
m6_normal_batch_rep_apl_suc_amt_avg,105.98539924621582,129.6492211818695,106.2673921585083,0.8174781019127102
d15_d30_apl_ord_cnt_rat,13.880800247192383,16.991899967193604,12.30849003791809,0.816906895284939
m1_pmt_not_eng_equal_2_stg_pln_cnt,12.509499549865723,15.316999912261963,7.504991459846496,0.8167069022342485
pmt_crd_amt_1m,122.5658016204834,150.12652158737183,120.79979147911072,0.816416715211453
6thord_con_keep_apply_amt_max,14.244000434875488,17.452500104904175,13.445758485794068,0.8161581635443111
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,61.47755813598633,75.34948754310608,55.59853398799896,0.8158988221494688
ord_apl_sum_prc_amt_1080_day_00_03,79.60110092163086,97.58178544044495,88.83974046707154,0.8157372870597058
rsk_lmt_rate_ch_1m_grt_0p95_cnt_1m,11.781100273132324,14.46072506904602,12.444097995758057,0.814696373582983
stg_pln_sum_prc_amt_1m_2m_rto_ftr,150.550799369812,184.9613800048828,150.95940506458282,0.8139580239174125
min_rsk_lmt_rate_bjq_12m_all,104.15890216827393,128.21204209327698,99.09906823635102,0.8123956257751211
stg_pln_sum_prc_amt_6m_12m_rto_ftr,128.48530101776123,158.27157127857208,124.30720002651215,0.8118027765808659
m6_manual_rep_apl_suc_amt_avg,111.99099922180176,138.35761642456055,113.00403187274932,0.8094314004235886
m6_stg_pln_normal_batch_rep_apl_cnt_mor_2_stg_amt_sum,47.88409996032715,59.218650102615356,44.483890008926394,0.8085983026859367
not_ovd_tqhk_rep_tim_cnt_12m,28.24845027923584,35.003050684928894,24.71504714488983,0.8070282368673267
stg_pln_pay_off_sum_prc_amt_7d,43.537099838256836,54.158600091934204,44.769591331481934,0.8038815583185795
m3_stg_pln_normal_batch_rep_apl_fal_cnt_equal_2_cnt_rat,74.0196008682251,92.10667514801025,71.58347926139831,0.803629061078144
30stg_pln_repay_amt_first_der_mean_rto,166.4651002883911,207.50856125354767,184.70612120628357,0.8022083488159945
d90_max_due_prc_amt_divide_rsk_adt_lmt_cash,131.25500106811523,164.1282250881195,130.11594331264496,0.7997101107846939
d90_repaid_interest_fee_stddev,89.74819850921631,112.90374994277954,90.37526500225067,0.7949089251216311
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,46.65139961242676,58.975191593170166,47.52096314430237,0.7910343036143589
avg_ddf_rep_dte_ord_crt_tim_1,115.9041976928711,146.61942434310913,118.14960477352142,0.7905105221368195
12m_used_lmt_first_der_mean_rto,165.22494888305664,209.3004686832428,186.24273612499238,0.789415092677645
d90_d360_his_rep_amt_sum_rat_btch,82.62930011749268,104.94020462036133,84.05879421234131,0.7873941204557199
stg_pln_sum_rep_prc_his_d0_afn_pk,142.1358995437622,180.55257415771484,148.10367681980134,0.7872272118347357
stg_pln_max_prc_amt_his_light,70.23670101165771,89.2881486415863,69.38670780658722,0.7866296040429345
d720_repaid_tot_fee_stddev,115.83030033111572,147.2726036310196,114.62055878639221,0.7865026995877645
18m_repay_amt_first_der_mean_rto,158.10334014892578,201.53590285778046,182.48573944568633,0.7844921818247734
stg_pln_max_prc_amt_adv_rep_1m,31.870399475097656,40.742799520492554,33.34812593460083,0.7822339124995004
d360_suc_ord_ddf_mdl_ord_crt_dte_max,90.96688032150269,116.5853579044342,91.35168089866639,0.7802599053310695
avg_day_diff_shift1_event_type_repay_all,212.93720245361328,273.24040710926056,237.62779278755187,0.7793034884787964
cnt_stg_cnt_ever_overdue_rte_30d,10.81149959564209,13.88949990272522,9.042125916481018,0.7783937270139435
stg_pln_min_prc_amt_12m_ftr_his_rto_cash,119.62866115570068,153.69341373443604,127.67842319011689,0.7783590607363619
d1080_advrepay_ontimrepay_in_same_month_count_sum,36.09029960632324,46.48511064052582,34.6293045759201,0.7763840745784876
d1080_trade_fail_stgnum_avg_mon_divide_his_trade_success_stgnum_avg_mon,155.51209831237793,200.47982597351074,154.63403396606446,0.7756994877525764
36stg_pln_repay_amt_second_der_mean_diff,165.0718994140625,212.8268756866455,172.14203658103943,0.7756158562281636
credit_unique_fund_cnt_3m,42.15690040588379,54.38197720050812,39.56463897228241,0.7751998470090546
stg_pln_pay_off_max_prc_amt_14d,64.95649909973145,83.89225101470947,52.079109930992125,0.7742848512712113
m3_manual_work_day_rep_apl_fal_cnt,13.660400390625,17.660850286483765,10.687364506721497,0.7734848644903356
12m_repay_ftr_amt_second_der_min,81.5713996887207,105.49290013313293,93.50209121704101,0.7732406596631328
lst_rep_prc,195.61960697174072,253.38054251670837,232.1243048429489,0.7720387880961349
last_amt_type_light_all,112.53560066223145,145.84588241577148,130.6021828174591,0.7716062928771589
12m_repay_amt_first_der_median,120.1755599975586,155.79034543037415,134.3937542438507,0.7713928592017114
ord_apl_suc_sum_prc_amt_90_day,31.060199737548828,40.30567693710327,41.01879992485046,0.7706160049369237
