segment_column,segment_value,count,ratio
credit_limit,18920.0,41,2.479131457457197e-05
credit_limit,197400.0,41,2.479131457457197e-05
credit_limit,183200.0,41,2.479131457457197e-05
credit_limit,134200.0,41,2.479131457457197e-05
credit_limit,147400.0,41,2.479131457457197e-05
credit_limit,188100.0,41,2.479131457457197e-05
credit_limit,149100.0,41,2.479131457457197e-05
credit_limit,125520.0,41,2.479131457457197e-05
credit_limit,192200.0,41,2.479131457457197e-05
credit_limit,151000.0,41,2.479131457457197e-05
credit_limit,181800.0,41,2.479131457457197e-05
credit_limit,157900.0,41,2.479131457457197e-05
credit_limit,193200.0,41,2.479131457457197e-05
credit_limit,136300.0,41,2.479131457457197e-05
credit_limit,19895.0,41,2.479131457457197e-05
credit_limit,119400.0,41,2.479131457457197e-05
credit_limit,177000.0,40,2.418664836543607e-05
credit_limit,28930.0,40,2.418664836543607e-05
credit_limit,140300.0,40,2.418664836543607e-05
credit_limit,155800.0,40,2.418664836543607e-05
credit_limit,158100.0,40,2.418664836543607e-05
credit_limit,141300.0,40,2.418664836543607e-05
credit_limit,18860.0,40,2.418664836543607e-05
credit_limit,143300.0,40,2.418664836543607e-05
credit_limit,141800.0,40,2.418664836543607e-05
credit_limit,7245.0,40,2.418664836543607e-05
credit_limit,152800.0,40,2.418664836543607e-05
credit_limit,154000.0,40,2.418664836543607e-05
credit_limit,7475.0,40,2.418664836543607e-05
credit_limit,142200.0,40,2.418664836543607e-05
credit_limit,137500.0,40,2.418664836543607e-05
credit_limit,180200.0,40,2.418664836543607e-05
credit_limit,191300.0,40,2.418664836543607e-05
credit_limit,139800.0,40,2.418664836543607e-05
credit_limit,159300.0,40,2.418664836543607e-05
credit_limit,15295.0,39,2.3581982156300167e-05
credit_limit,29670.0,39,2.3581982156300167e-05
credit_limit,183800.0,39,2.3581982156300167e-05
credit_limit,129100.0,39,2.3581982156300167e-05
credit_limit,35310.0,39,2.3581982156300167e-05
credit_limit,150800.0,39,2.3581982156300167e-05
credit_limit,11110.0,39,2.3581982156300167e-05
credit_limit,25410.0,39,2.3581982156300167e-05
credit_limit,161800.0,39,2.3581982156300167e-05
credit_limit,140800.0,39,2.3581982156300167e-05
credit_limit,176100.0,39,2.3581982156300167e-05
credit_limit,134100.0,39,2.3581982156300167e-05
credit_limit,154500.0,39,2.3581982156300167e-05
credit_limit,143500.0,39,2.3581982156300167e-05
credit_limit,170300.0,39,2.3581982156300167e-05
credit_limit,164700.0,39,2.3581982156300167e-05
credit_limit,11615.0,39,2.3581982156300167e-05
credit_limit,133500.0,39,2.3581982156300167e-05
credit_limit,164200.0,39,2.3581982156300167e-05
credit_limit,21735.0,39,2.3581982156300167e-05
credit_limit,153100.0,39,2.3581982156300167e-05
credit_limit,185400.0,39,2.3581982156300167e-05
credit_limit,35860.0,39,2.3581982156300167e-05
credit_limit,136700.0,39,2.3581982156300167e-05
credit_limit,32780.0,38,2.2977315947164268e-05
credit_limit,129900.0,38,2.2977315947164268e-05
credit_limit,141400.0,38,2.2977315947164268e-05
credit_limit,142900.0,38,2.2977315947164268e-05
credit_limit,169100.0,38,2.2977315947164268e-05
credit_limit,193100.0,38,2.2977315947164268e-05
credit_limit,149800.0,38,2.2977315947164268e-05
credit_limit,19360.0,38,2.2977315947164268e-05
credit_limit,7150.0,38,2.2977315947164268e-05
credit_limit,161100.0,38,2.2977315947164268e-05
credit_limit,27830.0,38,2.2977315947164268e-05
credit_limit,187200.0,38,2.2977315947164268e-05
credit_limit,149700.0,38,2.2977315947164268e-05
credit_limit,50945.0,38,2.2977315947164268e-05
credit_limit,157500.0,38,2.2977315947164268e-05
credit_limit,144400.0,38,2.2977315947164268e-05
credit_limit,165200.0,38,2.2977315947164268e-05
credit_limit,28160.0,38,2.2977315947164268e-05
credit_limit,34320.0,38,2.2977315947164268e-05
credit_limit,126500.0,38,2.2977315947164268e-05
credit_limit,166300.0,38,2.2977315947164268e-05
credit_limit,165100.0,38,2.2977315947164268e-05
credit_limit,143200.0,38,2.2977315947164268e-05
credit_limit,131280.0,38,2.2977315947164268e-05
credit_limit,32450.0,38,2.2977315947164268e-05
credit_limit,151800.0,38,2.2977315947164268e-05
credit_limit,139200.0,38,2.2977315947164268e-05
credit_limit,135400.0,38,2.2977315947164268e-05
credit_limit,179100.0,38,2.2977315947164268e-05
credit_limit,18285.0,38,2.2977315947164268e-05
credit_limit,37260.0,38,2.2977315947164268e-05
credit_limit,154600.0,38,2.2977315947164268e-05
credit_limit,168800.0,38,2.2977315947164268e-05
credit_limit,161300.0,37,2.2372649738028366e-05
credit_limit,20125.0,37,2.2372649738028366e-05
credit_limit,29095.0,37,2.2372649738028366e-05
credit_limit,131800.0,37,2.2372649738028366e-05
credit_limit,128500.0,37,2.2372649738028366e-05
credit_limit,129000.0,37,2.2372649738028366e-05
credit_limit,166100.0,37,2.2372649738028366e-05
credit_limit,62330.0,37,2.2372649738028366e-05
credit_limit,193600.0,37,2.2372649738028366e-05
credit_limit,16905.0,37,2.2372649738028366e-05
credit_limit,5610.0,37,2.2372649738028366e-05
credit_limit,199100.0,37,2.2372649738028366e-05
credit_limit,13110.0,37,2.2372649738028366e-05
credit_limit,51920.0,37,2.2372649738028366e-05
credit_limit,7810.0,37,2.2372649738028366e-05
credit_limit,19030.0,37,2.2372649738028366e-05
credit_limit,81290.0,37,2.2372649738028366e-05
credit_limit,171700.0,37,2.2372649738028366e-05
credit_limit,173500.0,37,2.2372649738028366e-05
credit_limit,137700.0,37,2.2372649738028366e-05
credit_limit,170600.0,37,2.2372649738028366e-05
credit_limit,177500.0,37,2.2372649738028366e-05
credit_limit,173300.0,37,2.2372649738028366e-05
credit_limit,178200.0,37,2.2372649738028366e-05
credit_limit,6930.0,37,2.2372649738028366e-05
credit_limit,18515.0,36,2.1767983528892464e-05
credit_limit,28820.0,36,2.1767983528892464e-05
credit_limit,163000.0,36,2.1767983528892464e-05
credit_limit,33330.0,36,2.1767983528892464e-05
credit_limit,25185.0,36,2.1767983528892464e-05
credit_limit,162600.0,36,2.1767983528892464e-05
credit_limit,116840.0,36,2.1767983528892464e-05
credit_limit,155400.0,36,2.1767983528892464e-05
credit_limit,180400.0,36,2.1767983528892464e-05
credit_limit,154700.0,36,2.1767983528892464e-05
credit_limit,152500.0,36,2.1767983528892464e-05
credit_limit,132500.0,36,2.1767983528892464e-05
credit_limit,23650.0,36,2.1767983528892464e-05
credit_limit,15065.0,36,2.1767983528892464e-05
credit_limit,128100.0,36,2.1767983528892464e-05
credit_limit,158000.0,36,2.1767983528892464e-05
credit_limit,57270.0,36,2.1767983528892464e-05
credit_limit,14850.0,36,2.1767983528892464e-05
credit_limit,23920.0,36,2.1767983528892464e-05
credit_limit,177700.0,36,2.1767983528892464e-05
credit_limit,144900.0,36,2.1767983528892464e-05
credit_limit,138700.0,36,2.1767983528892464e-05
credit_limit,17250.0,36,2.1767983528892464e-05
credit_limit,194200.0,36,2.1767983528892464e-05
credit_limit,169300.0,36,2.1767983528892464e-05
credit_limit,186400.0,36,2.1767983528892464e-05
credit_limit,128355.0,36,2.1767983528892464e-05
credit_limit,24840.0,36,2.1767983528892464e-05
credit_limit,146800.0,35,2.116331731975656e-05
credit_limit,59620.0,35,2.116331731975656e-05
credit_limit,24495.0,35,2.116331731975656e-05
credit_limit,143600.0,35,2.116331731975656e-05
credit_limit,16060.0,35,2.116331731975656e-05
credit_limit,25645.0,35,2.116331731975656e-05
credit_limit,54780.0,35,2.116331731975656e-05
credit_limit,31350.0,35,2.116331731975656e-05
credit_limit,149500.0,35,2.116331731975656e-05
credit_limit,192400.0,35,2.116331731975656e-05
credit_limit,67275.0,35,2.116331731975656e-05
credit_limit,141900.0,35,2.116331731975656e-05
credit_limit,24090.0,35,2.116331731975656e-05
credit_limit,27140.0,35,2.116331731975656e-05
credit_limit,38640.0,35,2.116331731975656e-05
credit_limit,38525.0,35,2.116331731975656e-05
credit_limit,9545.0,35,2.116331731975656e-05
credit_limit,45650.0,35,2.116331731975656e-05
credit_limit,159800.0,35,2.116331731975656e-05
credit_limit,174600.0,35,2.116331731975656e-05
credit_limit,24610.0,35,2.116331731975656e-05
credit_limit,36960.0,35,2.116331731975656e-05
credit_limit,181600.0,34,2.055865111062066e-05
credit_limit,10010.0,34,2.055865111062066e-05
credit_limit,54165.0,34,2.055865111062066e-05
credit_limit,183500.0,34,2.055865111062066e-05
credit_limit,28520.0,34,2.055865111062066e-05
credit_limit,116160.0,34,2.055865111062066e-05
credit_limit,59570.0,34,2.055865111062066e-05
credit_limit,10925.0,34,2.055865111062066e-05
credit_limit,34845.0,34,2.055865111062066e-05
credit_limit,50820.0,34,2.055865111062066e-05
credit_limit,166500.0,34,2.055865111062066e-05
credit_limit,164900.0,34,2.055865111062066e-05
credit_limit,163700.0,34,2.055865111062066e-05
credit_limit,172200.0,34,2.055865111062066e-05
credit_limit,160400.0,34,2.055865111062066e-05
credit_limit,173800.0,34,2.055865111062066e-05
credit_limit,194000.0,34,2.055865111062066e-05
credit_limit,145500.0,34,2.055865111062066e-05
credit_limit,137100.0,34,2.055865111062066e-05
credit_limit,126615.0,34,2.055865111062066e-05
credit_limit,165300.0,34,2.055865111062066e-05
credit_limit,168300.0,34,2.055865111062066e-05
credit_limit,98710.0,34,2.055865111062066e-05
credit_limit,163800.0,34,2.055865111062066e-05
credit_limit,12540.0,34,2.055865111062066e-05
credit_limit,153800.0,34,2.055865111062066e-05
credit_limit,24725.0,34,2.055865111062066e-05
credit_limit,168600.0,34,2.055865111062066e-05
credit_limit,22655.0,34,2.055865111062066e-05
credit_limit,174300.0,34,2.055865111062066e-05
credit_limit,165000.0,34,2.055865111062066e-05
credit_limit,16830.0,34,2.055865111062066e-05
credit_limit,21390.0,34,2.055865111062066e-05
credit_limit,30245.0,34,2.055865111062066e-05
credit_limit,35880.0,34,2.055865111062066e-05
credit_limit,148700.0,33,1.9953984901484757e-05
credit_limit,8510.0,33,1.9953984901484757e-05
credit_limit,44220.0,33,1.9953984901484757e-05
credit_limit,20680.0,33,1.9953984901484757e-05
credit_limit,41515.0,33,1.9953984901484757e-05
credit_limit,162900.0,33,1.9953984901484757e-05
credit_limit,186200.0,33,1.9953984901484757e-05
credit_limit,41745.0,33,1.9953984901484757e-05
credit_limit,22195.0,33,1.9953984901484757e-05
credit_limit,157600.0,33,1.9953984901484757e-05
credit_limit,167800.0,33,1.9953984901484757e-05
credit_limit,88880.0,33,1.9953984901484757e-05
credit_limit,21340.0,33,1.9953984901484757e-05
credit_limit,179000.0,33,1.9953984901484757e-05
credit_limit,28050.0,33,1.9953984901484757e-05
credit_limit,36110.0,33,1.9953984901484757e-05
credit_limit,195400.0,33,1.9953984901484757e-05
credit_limit,172400.0,33,1.9953984901484757e-05
credit_limit,179500.0,33,1.9953984901484757e-05
credit_limit,159200.0,33,1.9953984901484757e-05
credit_limit,18590.0,33,1.9953984901484757e-05
credit_limit,41860.0,33,1.9953984901484757e-05
credit_limit,148400.0,33,1.9953984901484757e-05
credit_limit,41030.0,33,1.9953984901484757e-05
credit_limit,42090.0,33,1.9953984901484757e-05
credit_limit,25650.0,33,1.9953984901484757e-05
credit_limit,183700.0,33,1.9953984901484757e-05
credit_limit,162300.0,33,1.9953984901484757e-05
credit_limit,151500.0,33,1.9953984901484757e-05
credit_limit,162100.0,33,1.9953984901484757e-05
credit_limit,23430.0,33,1.9953984901484757e-05
credit_limit,171100.0,33,1.9953984901484757e-05
credit_limit,20010.0,33,1.9953984901484757e-05
credit_limit,183900.0,33,1.9953984901484757e-05
credit_limit,159400.0,33,1.9953984901484757e-05
credit_limit,142300.0,33,1.9953984901484757e-05
credit_limit,32890.0,33,1.9953984901484757e-05
credit_limit,195000.0,32,1.9349318692348855e-05
credit_limit,185900.0,32,1.9349318692348855e-05
credit_limit,172000.0,32,1.9349318692348855e-05
credit_limit,16390.0,32,1.9349318692348855e-05
credit_limit,158500.0,32,1.9349318692348855e-05
credit_limit,155900.0,32,1.9349318692348855e-05
credit_limit,174400.0,32,1.9349318692348855e-05
credit_limit,6270.0,32,1.9349318692348855e-05
credit_limit,176000.0,32,1.9349318692348855e-05
credit_limit,204000.0,32,1.9349318692348855e-05
credit_limit,170000.0,32,1.9349318692348855e-05
credit_limit,170200.0,32,1.9349318692348855e-05
credit_limit,12305.0,32,1.9349318692348855e-05
credit_limit,143400.0,32,1.9349318692348855e-05
credit_limit,162800.0,32,1.9349318692348855e-05
credit_limit,221900.0,32,1.9349318692348855e-05
credit_limit,197100.0,32,1.9349318692348855e-05
credit_limit,188800.0,32,1.9349318692348855e-05
credit_limit,36410.0,32,1.9349318692348855e-05
credit_limit,21230.0,32,1.9349318692348855e-05
credit_limit,197200.0,32,1.9349318692348855e-05
credit_limit,56695.0,32,1.9349318692348855e-05
credit_limit,64975.0,32,1.9349318692348855e-05
credit_limit,186600.0,32,1.9349318692348855e-05
credit_limit,175600.0,32,1.9349318692348855e-05
credit_limit,62905.0,32,1.9349318692348855e-05
credit_limit,66440.0,32,1.9349318692348855e-05
credit_limit,147700.0,32,1.9349318692348855e-05
credit_limit,173200.0,32,1.9349318692348855e-05
credit_limit,23540.0,32,1.9349318692348855e-05
credit_limit,92920.0,32,1.9349318692348855e-05
credit_limit,135600.0,32,1.9349318692348855e-05
credit_limit,89470.0,32,1.9349318692348855e-05
credit_limit,168500.0,31,1.8744652483212956e-05
credit_limit,156300.0,31,1.8744652483212956e-05
credit_limit,156400.0,31,1.8744652483212956e-05
credit_limit,147200.0,31,1.8744652483212956e-05
credit_limit,34155.0,31,1.8744652483212956e-05
credit_limit,26730.0,31,1.8744652483212956e-05
credit_limit,160200.0,31,1.8744652483212956e-05
credit_limit,12430.0,31,1.8744652483212956e-05
credit_limit,45310.0,31,1.8744652483212956e-05
credit_limit,182600.0,31,1.8744652483212956e-05
credit_limit,20470.0,31,1.8744652483212956e-05
credit_limit,198400.0,31,1.8744652483212956e-05
credit_limit,183300.0,31,1.8744652483212956e-05
credit_limit,171600.0,31,1.8744652483212956e-05
credit_limit,31510.0,31,1.8744652483212956e-05
credit_limit,174500.0,31,1.8744652483212956e-05
credit_limit,185100.0,31,1.8744652483212956e-05
credit_limit,143800.0,31,1.8744652483212956e-05
credit_limit,21780.0,31,1.8744652483212956e-05
credit_limit,17490.0,31,1.8744652483212956e-05
credit_limit,156900.0,31,1.8744652483212956e-05
credit_limit,121555.0,31,1.8744652483212956e-05
credit_limit,154200.0,31,1.8744652483212956e-05
credit_limit,153300.0,31,1.8744652483212956e-05
credit_limit,158800.0,30,1.8139986274077054e-05
credit_limit,161000.0,30,1.8139986274077054e-05
credit_limit,33120.0,30,1.8139986274077054e-05
credit_limit,11770.0,30,1.8139986274077054e-05
credit_limit,147500.0,30,1.8139986274077054e-05
credit_limit,181700.0,30,1.8139986274077054e-05
credit_limit,19250.0,30,1.8139986274077054e-05
credit_limit,137300.0,30,1.8139986274077054e-05
credit_limit,40260.0,30,1.8139986274077054e-05
credit_limit,181300.0,30,1.8139986274077054e-05
credit_limit,189600.0,30,1.8139986274077054e-05
credit_limit,14630.0,30,1.8139986274077054e-05
credit_limit,198000.0,30,1.8139986274077054e-05
credit_limit,51520.0,30,1.8139986274077054e-05
credit_limit,175900.0,30,1.8139986274077054e-05
credit_limit,169900.0,30,1.8139986274077054e-05
credit_limit,191600.0,30,1.8139986274077054e-05
credit_limit,188400.0,30,1.8139986274077054e-05
credit_limit,27940.0,30,1.8139986274077054e-05
credit_limit,23115.0,30,1.8139986274077054e-05
credit_limit,171500.0,30,1.8139986274077054e-05
credit_limit,175100.0,30,1.8139986274077054e-05
credit_limit,16940.0,30,1.8139986274077054e-05
credit_limit,15755.0,30,1.8139986274077054e-05
credit_limit,165505.0,29,1.753532006494115e-05
credit_limit,187300.0,29,1.753532006494115e-05
credit_limit,197700.0,29,1.753532006494115e-05
credit_limit,7015.0,29,1.753532006494115e-05
credit_limit,48730.0,29,1.753532006494115e-05
credit_limit,180900.0,29,1.753532006494115e-05
credit_limit,132920.0,29,1.753532006494115e-05
credit_limit,22310.0,29,1.753532006494115e-05
credit_limit,19435.0,29,1.753532006494115e-05
credit_limit,182200.0,29,1.753532006494115e-05
credit_limit,179200.0,29,1.753532006494115e-05
credit_limit,4650.0,29,1.753532006494115e-05
credit_limit,172900.0,29,1.753532006494115e-05
credit_limit,23575.0,29,1.753532006494115e-05
credit_limit,33440.0,29,1.753532006494115e-05
credit_limit,3150.0,29,1.753532006494115e-05
credit_limit,17595.0,29,1.753532006494115e-05
credit_limit,185700.0,29,1.753532006494115e-05
credit_limit,165600.0,29,1.753532006494115e-05
credit_limit,172300.0,29,1.753532006494115e-05
credit_limit,185600.0,29,1.753532006494115e-05
credit_limit,20460.0,29,1.753532006494115e-05
credit_limit,47610.0,29,1.753532006494115e-05
credit_limit,188000.0,29,1.753532006494115e-05
credit_limit,187000.0,29,1.753532006494115e-05
credit_limit,22550.0,29,1.753532006494115e-05
credit_limit,68425.0,29,1.753532006494115e-05
credit_limit,187900.0,28,1.693065385580525e-05
credit_limit,28380.0,28,1.693065385580525e-05
credit_limit,85580.0,28,1.693065385580525e-05
credit_limit,182500.0,28,1.693065385580525e-05
credit_limit,184500.0,28,1.693065385580525e-05
credit_limit,18975.0,28,1.693065385580525e-05
credit_limit,186900.0,28,1.693065385580525e-05
credit_limit,183100.0,28,1.693065385580525e-05
credit_limit,192100.0,28,1.693065385580525e-05
credit_limit,189500.0,28,1.693065385580525e-05
credit_limit,169000.0,28,1.693065385580525e-05
credit_limit,45080.0,28,1.693065385580525e-05
credit_limit,176200.0,28,1.693065385580525e-05
credit_limit,160100.0,28,1.693065385580525e-05
credit_limit,34540.0,28,1.693065385580525e-05
credit_limit,170500.0,28,1.693065385580525e-05
credit_limit,184100.0,28,1.693065385580525e-05
credit_limit,74030.0,28,1.693065385580525e-05
credit_limit,178500.0,28,1.693065385580525e-05
credit_limit,186700.0,28,1.693065385580525e-05
credit_limit,143700.0,28,1.693065385580525e-05
credit_limit,196800.0,28,1.693065385580525e-05
credit_limit,39330.0,28,1.693065385580525e-05
credit_limit,197500.0,28,1.693065385580525e-05
credit_limit,163900.0,28,1.693065385580525e-05
credit_limit,69895.0,28,1.693065385580525e-05
credit_limit,47080.0,27,1.6325987646669347e-05
credit_limit,19580.0,27,1.6325987646669347e-05
credit_limit,199700.0,27,1.6325987646669347e-05
credit_limit,21750.0,27,1.6325987646669347e-05
credit_limit,54280.0,27,1.6325987646669347e-05
credit_limit,178900.0,27,1.6325987646669347e-05
credit_limit,111760.0,27,1.6325987646669347e-05
credit_limit,164600.0,27,1.6325987646669347e-05
credit_limit,34730.0,27,1.6325987646669347e-05
credit_limit,167600.0,27,1.6325987646669347e-05
credit_limit,11990.0,27,1.6325987646669347e-05
credit_limit,167700.0,27,1.6325987646669347e-05
credit_limit,27255.0,27,1.6325987646669347e-05
credit_limit,161700.0,27,1.6325987646669347e-05
credit_limit,59685.0,27,1.6325987646669347e-05
credit_limit,30935.0,27,1.6325987646669347e-05
credit_limit,57155.0,27,1.6325987646669347e-05
credit_limit,194900.0,27,1.6325987646669347e-05
credit_limit,15750.0,27,1.6325987646669347e-05
credit_limit,5550.0,27,1.6325987646669347e-05
credit_limit,27280.0,27,1.6325987646669347e-05
credit_limit,27945.0,27,1.6325987646669347e-05
credit_limit,10005.0,27,1.6325987646669347e-05
credit_limit,178300.0,27,1.6325987646669347e-05
credit_limit,176400.0,27,1.6325987646669347e-05
credit_limit,34950.0,27,1.6325987646669347e-05
credit_limit,67760.0,27,1.6325987646669347e-05
credit_limit,17020.0,27,1.6325987646669347e-05
credit_limit,188700.0,27,1.6325987646669347e-05
credit_limit,164800.0,27,1.6325987646669347e-05
credit_limit,71645.0,27,1.6325987646669347e-05
credit_limit,184800.0,26,1.5721321437533445e-05
credit_limit,193300.0,26,1.5721321437533445e-05
credit_limit,180600.0,26,1.5721321437533445e-05
credit_limit,11250.0,26,1.5721321437533445e-05
credit_limit,42895.0,26,1.5721321437533445e-05
credit_limit,191200.0,26,1.5721321437533445e-05
credit_limit,173000.0,26,1.5721321437533445e-05
credit_limit,154300.0,26,1.5721321437533445e-05
credit_limit,193700.0,26,1.5721321437533445e-05
credit_limit,196000.0,26,1.5721321437533445e-05
credit_limit,58420.0,26,1.5721321437533445e-05
credit_limit,70840.0,26,1.5721321437533445e-05
credit_limit,89430.0,26,1.5721321437533445e-05
credit_limit,9130.0,26,1.5721321437533445e-05
credit_limit,196300.0,26,1.5721321437533445e-05
credit_limit,153700.0,26,1.5721321437533445e-05
credit_limit,189000.0,26,1.5721321437533445e-05
credit_limit,55880.0,26,1.5721321437533445e-05
credit_limit,160900.0,26,1.5721321437533445e-05
credit_limit,64350.0,26,1.5721321437533445e-05
credit_limit,46920.0,26,1.5721321437533445e-05
credit_limit,171400.0,26,1.5721321437533445e-05
credit_limit,22110.0,26,1.5721321437533445e-05
credit_limit,184000.0,26,1.5721321437533445e-05
credit_limit,198500.0,26,1.5721321437533445e-05
credit_limit,74750.0,26,1.5721321437533445e-05
credit_limit,49910.0,26,1.5721321437533445e-05
credit_limit,50160.0,26,1.5721321437533445e-05
credit_limit,169600.0,26,1.5721321437533445e-05
credit_limit,94340.0,26,1.5721321437533445e-05
credit_limit,24530.0,26,1.5721321437533445e-05
credit_limit,33220.0,26,1.5721321437533445e-05
credit_limit,156500.0,25,1.5116655228397544e-05
credit_limit,41170.0,25,1.5116655228397544e-05
credit_limit,42435.0,25,1.5116655228397544e-05
credit_limit,40940.0,25,1.5116655228397544e-05
credit_limit,177200.0,25,1.5116655228397544e-05
credit_limit,33880.0,25,1.5116655228397544e-05
credit_limit,20815.0,25,1.5116655228397544e-05
credit_limit,158900.0,25,1.5116655228397544e-05
credit_limit,182400.0,25,1.5116655228397544e-05
credit_limit,22330.0,25,1.5116655228397544e-05
credit_limit,13685.0,25,1.5116655228397544e-05
credit_limit,12150.0,25,1.5116655228397544e-05
credit_limit,46230.0,25,1.5116655228397544e-05
credit_limit,23980.0,25,1.5116655228397544e-05
credit_limit,184300.0,25,1.5116655228397544e-05
credit_limit,30475.0,25,1.5116655228397544e-05
credit_limit,73040.0,25,1.5116655228397544e-05
credit_limit,16280.0,25,1.5116655228397544e-05
credit_limit,138300.0,25,1.5116655228397544e-05
credit_limit,169400.0,25,1.5116655228397544e-05
credit_limit,181100.0,25,1.5116655228397544e-05
credit_limit,35765.0,25,1.5116655228397544e-05
credit_limit,31165.0,25,1.5116655228397544e-05
credit_limit,180800.0,25,1.5116655228397544e-05
credit_limit,189800.0,25,1.5116655228397544e-05
credit_limit,173400.0,25,1.5116655228397544e-05
credit_limit,15070.0,25,1.5116655228397544e-05
credit_limit,168095.0,24,1.4511989019261642e-05
credit_limit,175000.0,24,1.4511989019261642e-05
credit_limit,39930.0,24,1.4511989019261642e-05
credit_limit,65450.0,24,1.4511989019261642e-05
credit_limit,43340.0,24,1.4511989019261642e-05
credit_limit,50025.0,24,1.4511989019261642e-05
credit_limit,149300.0,24,1.4511989019261642e-05
credit_limit,195100.0,24,1.4511989019261642e-05
credit_limit,122770.0,24,1.4511989019261642e-05
credit_limit,176700.0,24,1.4511989019261642e-05
credit_limit,196100.0,24,1.4511989019261642e-05
credit_limit,32775.0,24,1.4511989019261642e-05
credit_limit,47520.0,24,1.4511989019261642e-05
credit_limit,175700.0,24,1.4511989019261642e-05
credit_limit,44880.0,24,1.4511989019261642e-05
credit_limit,44390.0,24,1.4511989019261642e-05
credit_limit,28405.0,24,1.4511989019261642e-05
credit_limit,81650.0,24,1.4511989019261642e-05
credit_limit,190500.0,24,1.4511989019261642e-05
credit_limit,21560.0,24,1.4511989019261642e-05
credit_limit,28865.0,24,1.4511989019261642e-05
credit_limit,77395.0,24,1.4511989019261642e-05
credit_limit,55660.0,24,1.4511989019261642e-05
credit_limit,14605.0,24,1.4511989019261642e-05
credit_limit,167000.0,24,1.4511989019261642e-05
credit_limit,149900.0,24,1.4511989019261642e-05
credit_limit,14410.0,24,1.4511989019261642e-05
credit_limit,76360.0,23,1.390732281012574e-05
credit_limit,80960.0,23,1.390732281012574e-05
credit_limit,6750.0,23,1.390732281012574e-05
credit_limit,190200.0,23,1.390732281012574e-05
credit_limit,30140.0,23,1.390732281012574e-05
credit_limit,175500.0,23,1.390732281012574e-05
credit_limit,175205.0,23,1.390732281012574e-05
credit_limit,56980.0,23,1.390732281012574e-05
credit_limit,196600.0,23,1.390732281012574e-05
credit_limit,190400.0,23,1.390732281012574e-05
credit_limit,39710.0,23,1.390732281012574e-05
credit_limit,25070.0,23,1.390732281012574e-05
credit_limit,63250.0,23,1.390732281012574e-05
credit_limit,52095.0,23,1.390732281012574e-05
credit_limit,177300.0,23,1.390732281012574e-05
credit_limit,182900.0,23,1.390732281012574e-05
credit_limit,184400.0,23,1.390732281012574e-05
credit_limit,55890.0,23,1.390732281012574e-05
credit_limit,65010.0,23,1.390732281012574e-05
credit_limit,192300.0,23,1.390732281012574e-05
credit_limit,199200.0,23,1.390732281012574e-05
credit_limit,24265.0,23,1.390732281012574e-05
credit_limit,26450.0,23,1.390732281012574e-05
credit_limit,40590.0,23,1.390732281012574e-05
credit_limit,81940.0,23,1.390732281012574e-05
credit_limit,70035.0,23,1.390732281012574e-05
credit_limit,165900.0,23,1.390732281012574e-05
credit_limit,175800.0,23,1.390732281012574e-05
credit_limit,26680.0,23,1.390732281012574e-05
credit_limit,190600.0,23,1.390732281012574e-05
credit_limit,199000.0,23,1.390732281012574e-05
credit_limit,7350.0,23,1.390732281012574e-05
credit_limit,44550.0,23,1.390732281012574e-05
credit_limit,169500.0,23,1.390732281012574e-05
credit_limit,170595.0,22,1.3302656600989839e-05
credit_limit,179700.0,22,1.3302656600989839e-05
credit_limit,170700.0,22,1.3302656600989839e-05
credit_limit,176600.0,22,1.3302656600989839e-05
credit_limit,196900.0,22,1.3302656600989839e-05
credit_limit,187500.0,22,1.3302656600989839e-05
credit_limit,192700.0,22,1.3302656600989839e-05
credit_limit,165800.0,22,1.3302656600989839e-05
credit_limit,15525.0,22,1.3302656600989839e-05
credit_limit,127380.0,22,1.3302656600989839e-05
credit_limit,189300.0,22,1.3302656600989839e-05
credit_limit,24970.0,22,1.3302656600989839e-05
credit_limit,185300.0,22,1.3302656600989839e-05
credit_limit,12535.0,22,1.3302656600989839e-05
credit_limit,27170.0,22,1.3302656600989839e-05
credit_limit,52440.0,22,1.3302656600989839e-05
credit_limit,199900.0,22,1.3302656600989839e-05
credit_limit,46750.0,22,1.3302656600989839e-05
credit_limit,36225.0,22,1.3302656600989839e-05
credit_limit,3750.0,22,1.3302656600989839e-05
credit_limit,35970.0,22,1.3302656600989839e-05
credit_limit,196700.0,22,1.3302656600989839e-05
credit_limit,39380.0,22,1.3302656600989839e-05
credit_limit,164300.0,22,1.3302656600989839e-05
credit_limit,21670.0,22,1.3302656600989839e-05
credit_limit,172500.0,22,1.3302656600989839e-05
credit_limit,178800.0,22,1.3302656600989839e-05
credit_limit,50830.0,22,1.3302656600989839e-05
credit_limit,199800.0,22,1.3302656600989839e-05
credit_limit,186500.0,22,1.3302656600989839e-05
credit_limit,124860.0,22,1.3302656600989839e-05
credit_limit,23760.0,22,1.3302656600989839e-05
credit_limit,189400.0,22,1.3302656600989839e-05
credit_limit,180300.0,22,1.3302656600989839e-05
credit_limit,174700.0,22,1.3302656600989839e-05
credit_limit,42460.0,22,1.3302656600989839e-05
credit_limit,189200.0,22,1.3302656600989839e-05
credit_limit,58950.0,22,1.3302656600989839e-05
credit_limit,184200.0,22,1.3302656600989839e-05
credit_limit,28750.0,22,1.3302656600989839e-05
credit_limit,21850.0,22,1.3302656600989839e-05
credit_limit,29810.0,21,1.2697990391853937e-05
