feature,gain,split
d30_d360_apl_ord_prc_amt_avg_rat_all,370.2422904968262,21
24stg_pln_repay_amt_second_der_mean_rto,367.7021985054016,38
min_rsk_avl_lmt_36m_bt_ch,366.80100107192993,39
rsk_avl_lmt_ch_1m_les_500_rate_bjq_12m,366.778865814209,27
min_amt_event_type_repay_recent_180,366.76521825790405,33
ord_apl_suc_sum_prc_amt_360_day_bjq_12m,363.6791944503784,19
his_advrepay_suc_trade_in_same_month_count_sum,359.96323919296265,33
6m_used_lmt_first_der_min,357.3122570514679,36
18m_repay_ftr_amt_second_der_mean_diff,356.60060024261475,35
af_3m_inter_1m_sum_up,356.45929050445557,22
d30_d90_suc_ord_cnt_rat,356.0075092315674,17
18stg_pln_repay_amt_second_der_mean_diff,355.26684868335724,40
d30_apl_ord_prc_amt_avg_all,354.99354887008667,17
stg_pln_cnt_6m_12m_ftr_rto_all,354.06550765037537,25
ord_apl_max_prc_amt_360_day_bjq_12m,352.59598445892334,23
12m_used_lmt_first_der_mean_rto,352.4115481376648,31
ord_apl_cnt_13_18,349.796751499176,27
min_ddf_mdl_rep_tim_adv_bjq_12m,349.32841897010803,36
rsk_avl_lmt_ch_1m_les_10000_cnt_bjq_12m,348.8867298364639,36
stg_pln_cnt_his_ftr_light,345.02726697921753,20
6stg_pln_repay_amt_second_der_median,344.5583313703537,36
stg_pln_pay_off_cnt_bjq_12m,344.38255763053894,18
stg_pln_sum_prc_amt_3m_6m_rto_ftr,344.3662598133087,27
sum_talk_duration_180d,343.5778594017029,26
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt_rto,339.5384202003479,29
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,338.43510150909424,34
18m_repay_ftr_amt_first_der_mean_diff,337.66282320022583,31
d180_due_repay_amt_avg_divide_d180_faqi_trade_amt_avg,337.47179222106934,26
percent_true_followup_code_wfjt_called_phone_social_relations_family_180d,337.3206901550293,21
ddf_bjq_12m_rep_dte_neg_5_crt_dt_max_prc_amt,337.11932587623596,9
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_v2,337.0337610244751,34
cnt_other_info_auto_deduct_uid_recent_days_540,334.5717029571533,33
12m_repay_amt_first_der_mean_diff,333.26606154441833,33
3m_used_lmt_second_der_stddev,331.51408191770315,32
credit_unique_scene_cnt_36m,330.37643814086914,25
credit_avg_limit_cnt_36m,330.2217402458191,33
m6_stg_pln_d0_normal_batch_rep_apl_suc_cnt_rat,328.8648407459259,32
m1_manual_deduct_rep_apl_stg_pln_cnt_sum,328.75460052490234,13
12stg_pln_repay_amt_first_der_median,328.6694303750992,35
6m_repay_amt_second_der_median,328.1687619872391,33
18m_used_lmt_second_der_mean_rto,327.316926240921,33
12ord_apply_amt_second_der_sum,326.79242038726807,31
rsk_lmt_rate_ch_1m_grt_0p5_rate_bjq_12m,324.35049986839294,31
stg_pln_avg_prc_amt_12m_ftr_his_rep_rto_cash,323.17564991116524,34
m3_stg_pln_normal_batch_rep_apl_suc_cnt_avg,322.7889802455902,28
stg_pln_sum_prc_amt_7d_ftr_cash,321.9956111907959,27
18stg_pln_repay_amt_second_der_mean_rto,319.2333104163408,30
3m_repay_ftr_amt_first_der_mean_diff,318.90600538253784,26
stg_pln_max_prc_amt_12m_ftr,318.80624437332153,22
d15_d360_suc_ord_cnt_rat,318.5294380187988,21
stg_pln_sum_rep_prc_his_d0_afn_zd_v2,318.09691846370697,34
3m_used_lmt_first_der_mean_diff,318.02782785892487,31
ai_call_cnt_60d,317.9701199531555,23
pst_ord_apl_suc_sum_stg_num_360_day_bjq_12m,317.5424199104309,13
12m_used_lmt_first_der_min,317.36462688446045,30
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_180d,316.6721611022949,21
ord_apl_sum_prc_amt_13_18,314.7858815193176,38
stg_pln_sum_prc_amt_6m_12m_ftr_cash,314.56509351730347,22
6stg_pln_repay_amt_second_der_sum,313.1518317461014,31
d90_d180_suc_ord_prc_amt_avg_rat,312.27725744247437,31
stg_pln_pay_off_max_prc_amt_pday_12m,311.3808408975601,29
stg_pln_avg_prc_amt_2m_ftr_his_rep_rto_all,309.8600482940674,28
m1_normal_batch_rep_apl_suc_amt_avg,309.1903991699219,26
d360_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,308.12244069576263,28
avg_ddf_rep_dte_ord_crt_tim_neg_1,306.62560653686523,33
d30_apl_ord_prc_amt_max_all,306.5973105430603,21
ddf_fst_lst_ord_crt_dte,305.82378005981445,30
stg_pln_avg_prc_amt_adv_3d,305.6652612686157,35
6m_repay_ftr_amt_second_der_mean_rto,304.0376613140106,29
m3_stg_pln_bnk_cnt_avg,303.26383888721466,28
max_ddf_suc_lag_crt_dte,302.99085998535156,31
stg_pln_min_prc_amt_ftr,302.1594307422638,29
his_max_ovd_repay_amt_divide_his_max_suc_prc_amt,301.68258023262024,30
stddev_amt_event_type_repay_all,300.8535897731781,35
d90_suc_ord_prc_amt_sum_all,299.25926971435547,26
stg_pln_cnt_3m_ftr_his_rep_rto_cash,299.01717948913574,25
stg_pln_cnt_adv_rct,297.66916847229004,32
d90_due_repay_amt_avg_divide_d90_faqi_trade_amt_avg,296.40959072113037,26
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt,295.24107694625854,27
3m_used_lmt_first_der_sum,293.8382809460163,27
his_max_faqi_prc_amt_divide_max_ovd_amt_sum_mon,291.23620080947876,32
stg_pln_avg_prc_amt_his_light,287.4167835712433,29
his_30_day_csh_apl_ord_cnt_his_rto,286.97864055633545,26
d1080_repaid_interest_fee_stddev,284.71214175224304,31
af_1y_inter_1m_sum_up,284.59522116184235,24
d360_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,284.47902250289917,14
6stg_pln_repay_amt_first_der_median,283.1612992286682,29
ord_apl_sum_prc_amt_360_day_bjq_12m,281.604939699173,28
3ord_apply_amt_first_der_mean_rto,280.92149782180786,25
stg_pln_max_prc_amt_adv_rct_36m,279.17233967781067,27
abf_1y_inter_1m_count_up,277.47750091552734,17
credit_loan_avg_days_36m,275.97650146484375,25
d1080_max_due_prc_amt_divide_d1080_max_faqi_prc_amt,275.63408291339874,33
avg_ddf_rep_dte_ord_crt_tim_3,275.51609230041504,24
d1095_avl_lmt_eql_0_month_cnt,275.39355278015137,23
d360_apl_ord_prc_amt_per_stg_avg,275.0100302696228,19
ddf_12m_rep_dte_1_crt_dt_rep_prc_amt_rto,272.87745094299316,23
6m_used_lmt_second_der_mean_diff,272.2943000793457,29
fst_ord_prc_fst_adt_lmt_rto,272.16218090057373,26
ai_call_cnt_21d,271.71875953674316,19
his_360_day_prc_amt_3_000_flg_suc_ord_cnt_bjq_12m,265.83319759368896,7
d1095_aplord_stg_grt_fst_month_cnt,265.810019493103,23
d360_repaid_interest_fee_max,263.123690366745,26
m1_rep_apl_suc_amt_max,258.7755482196808,18
cnt_event_type_repay_event_result_1_all,256.9726414680481,29
ddf_3m_rep_dte_5_crt_dt_sum_prc_amt,255.6081738471985,13
d60_d360_apl_ord_prc_amt_avg_rat,254.88453149795532,22
m1_stg_pln_d0_rep_apl_suc_cnt_rat,254.17107009887695,19
af_1y_inter_3m_sum_up,252.07763528823853,13
ddf_3m_rep_dte_7_crt_dt_rep_prc_amt_rto,251.85687065124512,23
6stg_pln_repay_amt_first_der_max,251.45734119415283,23
d360_light_limit_divide_btch_adt_limit,250.62747192382812,18
credit_ratio_12m,250.3885679244995,27
ddf_24m_rep_dte_1_crt_dt_rep_prc_amt_rto,248.96231031417847,22
pst_ord_apl_suc_max_prc_amt_his,248.73149871826172,27
pmt_crd_amt_pmonth_his,248.41929960250854,26
ord_apl_suc_sum_stg_num_180_day,246.73862600326538,6
m6_pmt_not_eng_amt_pday_max,245.17977046966553,21
d720_max_due_prc_amt_divide_d720_max_faqi_prc_amt,244.98520970344543,24
d180_repaid_gurantee_fee_sum_divide_d180_principal_sum,242.36746048927307,23
d90_apl_ord_ddf_mdl_ord_crt_dte_max,241.32149195671082,23
m6_manual_tim_6_12_rep_apl_cnt_rat,241.00476121902466,22
12m_used_lmt_first_der_great_0_sum,240.35774898529053,22
avg_avl_lmt_lft_rep_prc_all_cash_12m,238.34387111663818,22
rsk_avl_lmt_ch_1m_les_500_cnt_bjq_12m,235.9090609550476,27
his_lend_light_to_repay_heavy_inner7d_order_stg_sum,235.5406413078308,22
rsk_avl_lmt_ch_1m_les_10000_rate_6m,233.96785187721252,23
m1_stg_pln_manual_deduct_rep_apl_cnt_equal_1_cnt_rat,232.08973026275635,16
m1_rep_apl_stg_pln_cnt_mor_1_cnt,231.82730722427368,16
3stg_pln_repay_amt_first_der_stddev,231.35562992095947,21
ord_apl_suc_cnt_720_day_13_18,231.20030117034912,18
d720_max_ovd_repay_amt_divide_d720_max_suc_prc_amt,230.24987936019897,22
d90_d360_apl_ord_prc_amt_avg_rat,229.80961894989014,24
3m_repay_amt_first_der_min,229.5206208229065,22
d90_apl_ord_prc_amt_per_stg_max,228.12996768951416,20
m6_pmt_not_eng_amt_pday_min,227.16937971115112,21
rsk_lmt_rate_ch_1m_grt_0p2_cnt_24m,226.34387016296387,24
m6_mrn_rep_apl_cnt,224.27703046798706,21
stg_pln_min_prc_amt_d0_rep_24m,221.97706985473633,16
m3_rep_apl_suc_amt_avg,220.84786248207092,23
credit_unique_scene_cnt_24m,220.79160046577454,17
max_ddf_mdl_rep_dte_his_bjq,220.360089302063,24
