feature,gain,split
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt_rto,1208.2480773925781,81
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,1206.506700515747,86
stg_pln_cnt_adv_3d,1202.6088252067566,87
stg_pln_pay_off_max_prc_amt_14d,1195.828577041626,85
light_his_sum_faqi_prc_amt_divide_heavy_his_sum_adv_repay_amt,1193.619215965271,87
max_ddf_rep_tim_dte_ovd_pls_rep_12m,1187.3127880096436,84
used_rate_ch_grt_0p95_cnt_6m,1184.6898212432861,62
m6_pmt_not_eng_equal_1_stg_pln_d0_amt_sum,1182.3397932052612,89
stg_pln_cnt_adv_rct,1176.9600267410278,83
stg_pln_cnt_3m_6m_ftr_rto_all,1174.742530822754,93
d90_repaid_interest_fee_stddev,1173.7095136642456,86
cnt_other_info_light_uid_recent_days_360,1163.4288487434387,86
stg_pln_cnt_ovd_pls_rep_1m_rto_his,1163.2723083496094,77
d180_apl_ord_prc_amt_per_stg_min,1159.6884536743164,53
rsk_avl_lmt_ch_les_5000_cnt_1m,1155.6173334121704,55
heavy_his_sum_fail_prc_amt_divide_light_his_sum_ontim_repay_amt,1149.1911888122559,87
d360_adv_repay_fee_sum_divide_d360_principal_sum,1148.9844999313354,93
stg_pln_avg_prc_amt_bjq_12m_his_per_mth,1135.619080543518,63
ord_apl_min_prc_amt_360_day_bjq_12m,1128.4683818817139,61
ai_call_cnt_10d,1124.2927532196045,74
stg_pln_pay_off_cnt_14d,1120.016709804535,82
ord_apl_sum_prc_amt_1080_day_04_06,1112.7230787277222,87
d360_max_adv_repay_amt_divide_rsk_adt_lmt_cash,1108.6437191963196,81
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,1108.4912538528442,67
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_mrn_pk_v2,1100.3160305023193,84
stg_pln_cnt_d0_rep_his_fst_ord,1088.278007030487,81
m3_stg_pln_pmt_not_eng_amt_max,1084.4431266784668,81
d730_aplord_amt_grt_fst_month_rto,1079.4881110191345,86
ddf_rep_dte_7_crt_dt_max_prc_amt,1078.0982937812805,84
his_lend_heavy_to_repay_light_inner14d_order_amt_rate,1070.0196318626404,80
mid_1_pmt_blc_not_eng_rat_3m,1062.8031902313232,70
d15_apl_ord_prc_amt_avg,1060.4872779846191,70
credit_fund_level2_ratio_36m,1055.8317518234253,81
ddf_36m_rep_dte_0_crt_dt_rep_prc_amt_rto,1054.9597864151,79
stg_pln_sum_prc_amt_ftr_fst_ord,1053.6611461639404,65
m6_manual_rep_apl_suc_amt_max,1046.5585775375366,75
ord_apl_sum_prc_amt_30_day,1046.4933595657349,64
d60_suc_ord_stg_num_sum_all,1041.0422067642212,46
ord_apl_sum_prc_amt_1080_day_00_03,1037.8779783248901,79
pmt_not_eng_stg_pln_cnt_3m_6m_rat,1020.6658806800842,79
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,1012.1753187179565,70
stg_pln_avg_prc_amt_6m_light,1003.9325294494629,78
stg_pln_pay_off_max_prc_amt_7d,1000.7844076156616,78
stg_pln_sum_rep_prc_6m_his_adv,986.2853021621704,59
d15_suc_ord_days_cnt,984.5522689819336,64
d15_suc_ord_prc_amt_per_stg_avg_all,980.2481331825256,65
rsk_avl_lmt_ch_les_500_cnt_1m,980.1912126541138,40
ord_apl_max_prc_amt_360_day_bjq_12m,979.806010723114,60
credit_loan_avg_days_36m,971.5233678817749,71
stg_pln_pay_off_sum_prc_amt_7d,962.5477542877197,70
his_advrepay_large_than_ontimrepay_amt_months_count_sum,960.549084186554,65
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_self_is_can_contact_person_is_no_30d,956.3727540969849,42
ord_apl_suc_sum_prc_amt_90_day,953.8139686584473,65
credit_min_limit_cnt_12m,947.58726978302,73
m6_stg_pln_rep_apl_cnt_mor_4_stg_amt_min,942.3445892333984,73
percent_true_followup_code_wfjt_call_mode_manual_60d,937.0343255996704,54
18m_used_lmt_second_der_small_0_count,933.8131341934204,47
m3_add_bathch_rep_apl_suc_cnt_rat,922.828501701355,62
stg_pln_cnt_on_1m_rto_his_light,922.6921434402466,61
percent_true_followup_code_other_call_mode_manual_90d,919.1274280548096,47
d360_stddev_adv_repay_fee,917.7408928871155,66
stg_pln_sum_prc_amt_36m_ftr_light,906.8970775604248,68
n_unique_day_diff_shift1_event_type_loan,906.3671007156372,61
m1_stg_pln_d0_manual_rep_apl_suc_cnt_rat,904.4309034347534,47
pst_ord_apl_suc_sum_stg_num_360_day_bjq_12m,904.0680236816406,51
rsk_lmt_rate_ch_1m_grt_0p95_cnt_1m,901.4632530212402,45
m6_rep_apl_suc_amt_min,894.5378103256226,66
d15_d30_apl_ord_cnt_rat,890.9701910018921,48
avg_ddf_rep_dte_ord_crt_tim_7_bjq_12m,890.4753589630127,67
stg_pln_avg_prc_amt_1m_on_light,888.8821930885315,61
d60_suc_ord_prc_amt_per_stg_min,886.0231513977051,55
ddf_3m_rep_dte_5_crt_dt_sum_prc_amt,885.1080117225647,59
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_30d,882.6841711997986,68
stg_pln_sum_prc_amt_adv_rep_6m_rto,875.4786515235901,70
min_avl_lmt_lft_rep_prc_2m_cash_36m,866.0734605789185,67
min_avl_lmt_lft_rep_prc_all_cash_36m,863.6049098968506,66
m6_stg_pln_rep_apl_fal_cnt_mor_3_rep_apl_amt_sum,858.1457004547119,66
m1_stg_pln_rep_apl_cnt_mor_4_stg_amt_min,854.3147830963135,68
d1080_due_repay_amt_larger_than_rsk_avl_lmt_cash_his_t_day_count_sum,849.4315538406372,63
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,847.5455803871155,69
ord_apl_suc_sum_prc_amt_180_day_19_23,846.015495300293,66
light_his_sum_ontim_repay_amt_divide_heavy_his_sum_ontim_repay_amt,841.3450613021851,65
m3_pmt_not_eng_stg_pln_d0_amt_sum,839.2298498153687,66
d90_apl_ord_prc_amt_per_stg_min_all,835.7782831192017,51
dvc_num_log_mid_ngt_90,833.0415625572205,61
rsk_avl_lmt_ch_1m_les_500_cnt_bjq_12m,832.5959186553955,54
6thord_con_dsc_apply_amt_max,831.2587032318115,17
d720_advrepay_suc_trade_in_same_month_count_sum,824.8501529693604,55
stg_pln_max_prc_amt_adv_rct_24m,823.3757200241089,61
rsk_avl_lmt_ch_1m_les_5000_rate_3m,820.8354625701904,39
stg_pln_min_rep_prc_12m_his,818.8175296783447,53
d60_d180_suc_ord_cnt_rat,797.3312644958496,35
stg_pln_pay_off_cnt_bjq_12m,791.6749801635742,47
d360_max_adv_repay_amt_divide_d360_max_faqi_prc_amt,789.8192973136902,58
d360_schedule_pay_penalty_max,771.6177053451538,45
d7_apl_ord_prc_amt_sum_all,768.3476915359497,59
m1_stg_pln_rep_apl_fal_cnt_mor_1_rep_apl_amt_sum,763.0177888870239,56
stg_pln_sum_prc_amt_adv_rct_3m_rto,761.5436840057373,53
m6_manual_tim_0_5_rep_apl_suc_cnt,758.844479560852,50
avg_ddf_rep_dte_ord_crt_tim_1,757.4954872131348,61
m6_pmt_not_eng_mor_3_stg_pln_amt_sum,756.0456357002258,59
percent_true_followup_code_other_call_mode_manual_180d,754.271692276001,46
stg_pln_max_prc_amt_6m_light,749.5592365264893,53
stg_pln_max_prc_amt_his_light,744.9447250366211,56
m3_pmt_not_eng_equal_2_stg_pln_d0_amt_sum,744.7093997001648,60
stg_pln_max_prc_amt_adv_rct_6m,730.6715860366821,56
stg_pln_avg_prc_amt_adv_rep_12m,729.2494373321533,58
m6_stg_pln_rep_apl_amt_adv_min,726.7540187835693,50
m3_manual_rep_apl_suc_stg_pln_cnt_sum,726.3284196853638,45
stg_pln_sum_prc_amt_adv_bjq_12m,718.3935031890869,43
min_ddf_rep_tim_dte_adv_fst_ord,709.9245796203613,59
m1_manual_rep_apl_suc_stg_pln_cnt_sum,701.3735790252686,41
stg_pln_avg_prc_amt_his_adv_light,700.4780197143555,53
stg_pln_avg_prc_amt_24m_light,700.1669015884399,56
max_rsk_lmt_rate_bjq_12m_all,696.1588735580444,26
min_ddf_mdl_rep_dte_ovd_pls_bjq,692.0869083404541,44
his_360_day_csh_apl_ord_cnt_bjq_12m,690.6458206176758,46
ord_apl_suc_sum_prc_amt_180_day_13_18,685.1472005844116,57
percent_true_followup_code_yjt_90d,682.636736869812,56
d365_aplord_amt_grt_fst_month_cnt,680.0823984146118,53
m3_pmt_not_eng_equal_3_stg_pln_d0_amt_sum,669.2865505218506,49
m1_stg_pln_normal_batch_rep_apl_cnt_min,661.7865257263184,37
n_unique_channel_event_result_1,656.8569369316101,49
d1095_aplord_stg_grt_fst_month_cnt,654.6272010803223,52
d15_suc_ord_prc_amt_per_stg_max_all,649.3362188339233,45
percent_true_followup_code_yjt_30d,646.976393699646,50
percent_true_call_mode_is_ai_called_phone_social_relations_is_self_is_can_contact_person_is_no_60d,646.3466863632202,48
d1080_advrepay_ontimrepay_in_same_month_count_sum,638.5108919143677,51
12thord_con_late_repay_max,638.143440246582,44
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_self_is_can_contact_person_is_yes_90d,633.5602684020996,39
d90_lend_light_to_repay_heavy_inner7d_order_amt_sum,629.273401260376,45
his_lend_heavy_to_repay_light_inner3d_order_amt_rate,625.6106967926025,49
stg_pln_max_prc_amt_adv_rep_1m,617.0321779251099,44
min_avl_lmt_lft_rep_prc_all_cash_bjq_12m,615.6689672470093,44
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_self_is_can_contact_person_is_no_90d,607.3502502441406,40
stg_pln_sum_prc_amt_ovd_3d_pls_rep_3m_rto_his,607.1879024505615,25
m3_pmt_not_eng_equal_2_stg_pln_cnt_rat,607.0164937973022,49
percent_true_followup_code_other_180d,606.7442169189453,41
light_his_sum_larger_than_1w_faqi_count_divide_heavy_his_sum_larger_than_1w_faqi_count,604.1496896743774,46
d720_ovdrepay_amt_sum_divide_advrepay_amt_sum,603.9337606430054,46
m6_stg_pln_normal_batch_rep_apl_cnt_mor_2_stg_amt_sum,585.3000903129578,46
ddf_6m_rep_dte_1_crt_dt_max_prc_amt,582.6569013595581,45
loan_fund_level2_principal_sum_all,582.2427806854248,44
d730_avl_lmt_eql_0_month_cnt,578.98717212677,41
stg_pln_min_prc_amt_adv_d0_rep_his_fst_ord,578.2296495437622,39
stg_pln_sum_rep_prc_6m_his_adv_rto,577.1586618423462,41
m3_stg_pln_rep_apl_fal_cnt_mor_3_rep_apl_amt_max,576.9640111923218,46
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_180d,576.9429883956909,32
stg_pln_max_prc_amt_24m_light,575.156810760498,45
d7_apl_ord_prc_amt_per_stg_avg_all,574.3614044189453,40
m3_stg_pln_normal_batch_rep_apl_fal_cnt_equal_2_cnt_rat,570.431830406189,45
stg_pln_min_prc_amt_d0_rep_his_fst_ord,568.5541977882385,42
m1_stg_pln_rep_apl_cnt_mor_4_stg_amt_sum,568.3280143737793,44
6thord_con_adv_repay_max,567.1995029449463,29
m6_normal_batch_rep_apl_suc_amt_min,559.7905588150024,44
3m_repay_ftr_amt_first_der_great_0_count,549.2109794616699,25
payment_balancenotenough_day_1m,546.9777822494507,39
min_fst_ddf_mdl_rep_dte_ovd_pls_bjq,546.7828941345215,41
m1_pmt_not_eng_equal_1_stg_pln_amt_sum,544.143970489502,43
light_d360_sum_faqi_count_divide_heavy_d360_sum_faqi_count,540.9263572692871,41
stg_pln_sum_rep_prc_his_ovd_3d_pls_7d_zd,535.7902703285217,36
m6_stg_pln_d0_normal_batch_rep_apl_fal_cnt_rat,529.2258205413818,45
stg_pln_min_rep_prc_6m_his,529.1349802017212,29
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,519.7072372436523,23
d1095_avl_lmt_eql_0_month_cnt,512.5676946640015,40
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,512.5581617355347,37
credit_fund_level1_reject_cnt_12m,511.1911315917969,34
stg_pln_cnt_7d_ftr_rep_cash,510.1900997161865,38
rsk_lmt_rate_ch_1m_grt_0p2_cnt_bjq_12m,508.72415256500244,34
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,505.69075536727905,40
percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_90d,505.25875186920166,32
ddf_3m_rep_dte_5_crt_dt_max_prc_amt,503.8287172317505,32
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,498.7194857597351,39
stg_pln_sum_prc_amt_adv_rct_14d_rto,494.3635787963867,33
stg_pln_max_prc_amt_36m_on_light,493.32754135131836,40
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_7d,488.84760093688965,38
his_360_day_bt_apl_ord_cnt_his_rto_bjq_12m,487.6003394126892,43
not_ovd_tqhk_rep_tim_cnt_12m,485.5815019607544,30
ord_apl_cnt_720_day_00_03,483.47178840637207,33
ord_apl_cnt_360_day_13_18_bjq_12m,465.24046325683594,33
m6_pmt_not_eng_equal_3_stg_pln_d0_amt_sum_rat,464.2635679244995,36
stg_pln_sum_rep_prc_24m_due_light,460.6858811378479,35
credit_pass_unique_fund_cnt_24m,454.39732456207275,34
rsk_avl_lmt_ch_les_10000_rate_3m,450.8929023742676,20
10d_range_avg_prc_amt_36m,449.28255128860474,34
ai_busy_cnt,442.7471237182617,33
ord_apl_cnt_180_day_13_18,440.7992744445801,29
m1_pmt_not_eng_stg_pln_d0_amt_sum_rat,438.6842794418335,33
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_180d,423.8111639022827,26
stg_pln_max_prc_amt_24m_ftr_light,413.0359592437744,30
stg_pln_min_prc_amt_adv_d0_rep_bjq_12m,410.9761085510254,31
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,409.8850908279419,32
rsk_lmt_rate_ch_1m_grt_0p2_rate_1m,405.83442401885986,20
d1080_faqiamt_thismon_sum_larger_than_rsk_adt_lmt_cash_count_sum,402.2603120803833,28
his_180_day_prc_amt_3_000_flg_apl_ord_cnt,395.3237724304199,22
credit_fund_other_ratio_12m,391.1012125015259,29
fst_fal_ord_stg_num,390.9717683792114,30
m3_pmt_not_eng_mor_3_stg_pln_d0_amt_sum,380.188241481781,30
m3_manual_rep_apl_fal_stg_pln_cnt_sum,374.1681399345398,29
percent_true_followup_code_other_called_phone_social_relations_friend_180d,357.2459907531738,22
6stg_pln_repay_amt_first_der_great_0_count,355.43899869918823,26
stg_pln_pay_off_cnt_7d,354.22274923324585,27
m1_manual_tim_6_12_rep_apl_cnt_rat,349.0821099281311,27
d90_avl_lmt_con_drp_month_max,349.02889919281006,24
m3_pmt_not_eng_stg_pln_d0_cnt,340.1003189086914,30
m1_stg_pln_d0_pmt_not_eng_cnt_avg,334.4170207977295,27
m1_pmt_not_eng_equal_2_stg_pln_amt_rat,331.0296401977539,23
m6_stg_pln_ovd_1d_3d_manual_rep_apl_suc_cnt_rat,323.9157204627991,27
m3_pmt_not_eng_cnt_pday_equal_1_day_cnt,308.41235876083374,25
ord_apl_suc_max_stg_num_his,304.85576820373535,18
ord_apl_cnt_360_day_19_23_bjq_12m,304.84538078308105,19
m1_manual_mrn_rep_apl_suc_cnt,299.307421207428,24
cnt_stg_cnt_ever_overdue_rte_30d,299.2454776763916,24
min_ddf_rep_tim_dte_ovd_pls_rep_12m,293.75444889068604,21
his_lend_month_cnt,292.70519065856934,23
stg_pln_cnt_adv_fst_ord_bjq_12m,284.6559000015259,18
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_is_can_contact_person_is_yes_180d,277.03832626342773,22
stg_pln_cnt_ovd_1d_3d_rep_12m,274.81667041778564,21
stg_pln_cnt_his_fst_ord_bjq_12m,274.6997985839844,19
stg_pln_cnt_36m_adv_light,273.4891014099121,22
stg_pln_cnt_3d_ftr_all,271.17339992523193,20
stg_pln_cnt_ovd_3d_pls,267.0403518676758,21
d360_advrepay_large_than_ontimrepay_amt_months_count_sum,266.73641872406006,22
percent_true_followup_code_other_90d,265.97347927093506,16
cnt_stg_cnt_ever_overdue_rte_30d_90d,260.8904399871826,19
bf_3m_inter_1m_count_down,253.97609996795654,19
m1_stg_pln_pmt_not_eng_cnt_min,240.60490942001343,19
min_ddf_rep_tim_dte_adv_fst_ord_bjq_12m,235.50835990905762,18
m1_manual_weekend_day_rep_apl_suc_cnt,234.74936962127686,16
6thord_con_keep_apply_amt_max,217.48923015594482,15
3m_used_lmt_second_der_small_0_count,213.3829288482666,14
m1_stg_pln_normal_batch_rep_apl_cnt_mor_4_cnt_rat,211.19180870056152,16
stg_pln_avg_prc_amt_24m_adv_light,205.46555042266846,17
ord_apl_suc_cnt_04_06,205.28233909606934,17
his_heavy_ontime_repay_light_ontime_repay_same_date_count,205.15045928955078,17
d30_prc_amt_mor_3_000_apl_ord_cnt,195.14949321746826,12
3m_repay_ftr_amt_second_der_small_0_count,175.3346710205078,13
m1_stg_pln_normal_batch_rep_apl_cnt_equal_2_cnt,169.31436920166016,17
m1_stg_pln_normal_batch_rep_apl_fal_cnt_equal_2_cnt,162.89108085632324,12
m6_stg_pln_manual_rep_apl_fal_cnt_max,162.6390700340271,15
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_suc_cnt_rat,159.79067039489746,12
3ord_apply_amt_second_der_small_0_count,156.46040058135986,12
m1_stg_pln_adv_manual_rep_apl_suc_cnt,153.65933895111084,11
ord_apl_suc_cnt_00_03,147.19890022277832,10
d365_avl_lmt_eql_0_month_cnt,127.6332197189331,10
his_180_day_prc_amt_3_000_flg_suc_ord_cnt,118.09669971466064,9
m6_stg_pln_rep_apl_cnt_adv_avg,113.98807001113892,10
max_ddf_rep_tim_dte_ovd_pls_fst_ord_bjq_12m,111.85687971115112,9
m6_pmt_not_eng_cnt_pday_min,107.25682926177979,9
his_successamt_thismon_sum_larger_than_rsk_adt_lmt_cash_count_sum,105.90460109710693,8
ai_refuse_cnt_60d,103.47860145568848,8
pmt_crd_nmb_3m,95.89301109313965,7
recent_24m_credit_fundcls_lv1_month_cnt,93.41345977783203,8
his_light_suc_trade_heavy_advance_repay_same_month_count,88.0164794921875,7
d180_advrepay_suc_trade_in_same_month_count_sum,87.38778114318848,7
ord_apl_suc_min_stg_num_360_day_bjq_12m,84.36680126190186,5
his_360_day_bt_suc_ord_cnt_bjq_12m,80.74439907073975,5
m1_pmt_not_eng_mor_3_stg_pln_cnt,76.68240070343018,6
m3_manual_work_day_rep_apl_fal_cnt,75.61039924621582,6
m3_stg_pln_manual_rep_apl_cnt_max,73.74433994293213,6
his_heavy_light_suc_trade_same_month_count,59.021560192108154,6
3m_used_lmt_first_der_great_0_count,47.356120109558105,4
recent_6m_credit_fundcls_other_month_cnt,38.34079933166504,3
m1_pmt_not_eng_equal_1_stg_pln_d0_cnt,28.784300804138184,2
m1_pmt_not_eng_equal_2_stg_pln_cnt,23.926599502563477,2
