feature,gain,split
d365_aplord_fal_month_cnt,215.1944284439087,19
his_lend_light_to_repay_heavy_inner7d_order_stg_sum,215.0823998451233,24
ord_apl_sum_prc_amt_360_day_19_23,214.3573076725006,23
d1080_max_adv_repay_amt_divide_d1080_max_faqi_prc_amt,211.2200403213501,22
af_3m_inter_1m_sum_up,210.63926887512207,19
m6_pmt_not_eng_amt_pday_max,210.4291603565216,21
ord_apl_suc_cnt_720_day_13_18,210.36450386047363,17
ddf_6m_rep_dte_neg_3_crt_dt_rep_prc_amt_rto,209.6451187133789,18
d30_apl_ord_prc_amt_avg_all,209.4242901802063,17
m6_mrn_rep_apl_cnt,206.67389917373657,18
his_360_day_prc_amt_3_000_flg_suc_ord_cnt_bjq_12m,204.9906005859375,6
rsk_avl_lmt_ch_1m_les_500_cnt_bjq_12m,204.27053940296173,22
rsk_lmt_rate_ch_1m_grt_0p2_cnt_24m,203.3841290473938,20
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,201.91683912277222,12
ddf_12m_rep_dte_1_crt_dt_rep_prc_amt_rto,199.0645613670349,16
m1_manual_deduct_rep_apl_cnt_rat,198.6470823287964,10
stg_pln_cnt_3m_6m_ftr_rto_all,196.7236499786377,17
m1_rep_apl_suc_stg_pln_cnt_max,195.31690120697021,9
d90_d360_apl_ord_prc_amt_avg_rat,195.2379026412964,18
stg_pln_max_prc_amt_12m_ftr,194.83418726921082,14
m1_normal_batch_rep_apl_suc_amt_avg,192.3649196624756,22
credit_loan_usage_rate_24m,188.19540929794312,17
credit_unique_scene_cnt_24m,187.65381956100464,14
