feature,rank,gain,split_importance,bin_order,bin_label,lower_bound,upper_bound,is_missing_bin,split_value,good,bad,total,bad_rate,pop_pct,woe,iv_component,status,skip_reason
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,4,"(8, inf]",8.0,inf,False,OOT,4167,6961,11128,0.6255391804457225,0.09145223987311084,2.422542118996367,0.9787430867645105,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,0,"(-inf, 1]",-inf,1.0,False,DEV-OOS,238583,7979,246562,0.032361028869006575,0.6758400649081884,-1.833565288353325,1.218207803610746,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,1,"(1, 2]",1.0,2.0,False,DEV-OOS,17882,5227,23109,0.22618893071963303,0.06334304580577431,0.33438888398762734,0.007870258293517025,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,2,"(2, 3]",2.0,3.0,False,DEV-OOS,10867,4685,15552,0.3012474279835391,0.04262889127056134,0.7229742623683086,0.02761904909463068,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,3,"(3, 8]",3.0,8.0,False,DEV-OOS,22726,17591,40317,0.43631718629858374,0.11051112457273801,1.308162499020057,0.2659993761225789,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,4,"(8, inf]",8.0,inf,False,DEV-OOS,11640,27643,39283,0.7036886184863681,0.10767687344273799,2.4291785349182433,0.9700111276998645,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,0,"(-inf, 1]",-inf,1.0,False,OOT-OOS,83439,2357,85796,0.0274721432234603,0.702324819908317,-1.7813868927638428,1.1815561967282278,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,1,"(1, 2]",1.0,2.0,False,OOT-OOS,5788,1599,7387,0.2164613510220658,0.06046987557301899,0.49895107979921616,0.017862231763616017,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,2,"(2, 3]",2.0,3.0,False,OOT-OOS,3510,1361,4871,0.2794087456374461,0.03987393582187295,0.8379617457119375,0.036882771436883226,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,3,"(3, 8]",3.0,8.0,False,OOT-OOS,7408,4776,12184,0.39198949441891007,0.0997380484610347,1.3462132611167004,0.2710252570538664,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,4,"(8, inf]",8.0,inf,False,OOT-OOS,4466,7456,11922,0.6253984230833752,0.09759332023575638,2.2976142211163695,0.878010826242568,ok,
d180_apl_ord_days_cnt_all,4,220906.30082720518,307,0,Missing,,,True,DEV,200894,1803,202697,0.008895050247413628,0.555256662767668,-2.9993258870453823,1.8509240177681614,ok,
