mdl_month,score_version,score_decile,score_min,score_max,n_samples,pct,bad_rate,baseline_pct,psi_component,month_psi,lower_bound,upper_bound
2025-11,model_score,004,0.0055047910342660164,0.010570912098444605,125854,0.10487833333333334,0.00822381489662625,0.1,0.0002323587347560722,0.011327211388439942,"(0.005505, 0.010571]","(0.005505, 0.010571]"
2025-11,model_score,005,0.010570912098444605,0.02137404599316172,119910,0.099925,0.016378950879826538,0.1,5.627110430281752e-08,0.011327267659544244,"(0.010571, 0.021374]","(0.010571, 0.021374]"
2025-11,model_score,006,0.02137404599316172,0.06737391945926852,110439,0.0920325,0.04032090113094106,0.1,0.0006615288602716565,0.0119887965198159,"(0.021374, 0.067374]","(0.021374, 0.067374]"
2025-11,model_score,007,0.06737391945926852,0.15927393359619255,103083,0.0859025,0.11290901506552972,0.1,0.002142217385622225,0.014131013905438125,"(0.067374, 0.159274]","(0.067374, 0.159274]"
2025-11,model_score,008,0.15927393359619255,0.3334078518484495,102488,0.08540666666666667,0.24152095855124503,0.1,0.0023020403135660165,0.01643305421900414,"(0.159274, 0.333408]","(0.159274, 0.333408]"
2025-11,model_score,009,0.3334078518484495,0.6114009870808139,108903,0.0907525,0.4699044103468224,0.1,0.0008973234409596587,0.0173303776599638,"(0.333408, 0.611401]","(0.333408, 0.611401]"
2025-11,model_score,010,0.6114009870808139,0.9983048832626005,97721,0.08143416666666667,0.7961748242445329,0.1,0.003812962905971525,0.021143340565935323,"(0.611401, 0.998305]","(0.611401, +inf)"
2025-12,model_score,001,0.001221991393305739,0.0028423840019584593,148105,0.12342083333333333,0.0016542317950102967,0.1,0.004928439843016364,0.004928439843016364,"(-inf, 0.002842]","(0.001222, 0.002842]"
2025-12,model_score,002,0.0028423840019584593,0.003555555796704264,149278,0.12439833333333333,0.002465199158616809,0.1,0.005326609892351807,0.010255049735368171,"(0.002842, 0.003556]","(0.002842, 0.003556]"
2025-12,model_score,003,0.003555555796704264,0.0055047910342660164,139330,0.11610833333333333,0.003968994473551999,0.1,0.002405835597540808,0.012660885332908978,"(0.003556, 0.005505]","(0.003556, 0.005505]"
2025-12,model_score,004,0.0055047910342660164,0.010570912098444605,126870,0.105725,0.007913612359107747,0.1,0.0003187176049458885,0.012979602937854866,"(0.005505, 0.010571]","(0.005505, 0.010571]"
2025-12,model_score,005,0.010570912098444605,0.02137404599316172,119388,0.09949,0.015813984655074213,0.1,2.6076551872798476e-06,0.012982210593042146,"(0.010571, 0.021374]","(0.010571, 0.021374]"
2025-12,model_score,006,0.02137404599316172,0.06737391945926852,107791,0.08982583333333333,0.040866120548097705,0.1,0.00109166341843777,0.014073874011479916,"(0.021374, 0.067374]","(0.021374, 0.067374]"
2025-12,model_score,007,0.06737391945926852,0.15927393359619255,102165,0.0851375,0.11256301081583713,0.1,0.0023914147352644796,0.016465288746744397,"(0.067374, 0.159274]","(0.067374, 0.159274]"
2025-12,model_score,008,0.15927393359619255,0.3334078518484495,103578,0.086315,0.23931722952750584,0.1,0.0020139775309974415,0.018479266277741838,"(0.159274, 0.333408]","(0.159274, 0.333408]"
2025-12,model_score,009,0.3334078518484495,0.6114009870808139,110043,0.0917025,0.4510873022363985,0.1,0.0007187339661946115,0.01919800024393645,"(0.333408, 0.611401]","(0.333408, 0.611401]"
2025-12,model_score,010,0.6114009870808139,0.9983048832626005,93439,0.07786583333333333,0.7763995761940945,0.1,0.0055375905771256105,0.02473559082106206,"(0.611401, 0.998305]","(0.611401, +inf)"
2026-01,model_score,001,0.001221991393305739,0.0028423840019584593,153571,0.12797583333333334,0.0017907026717283862,0.1,0.006900834002570509,0.006900834002570509,"(-inf, 0.002842]","(0.001222, 0.002842]"
2026-01,model_score,002,0.0028423840019584593,0.003555555796704264,150818,0.12568166666666666,0.0027914439920964343,0.1,0.0058703685036732775,0.012771202506243785,"(0.002842, 0.003556]","(0.002842, 0.003556]"
2026-01,model_score,003,0.003555555796704264,0.0055047910342660164,142295,0.11857916666666667,0.003773850100144067,0.1,0.0031660873973661905,0.015937289903609975,"(0.003556, 0.005505]","(0.003556, 0.005505]"
2026-01,model_score,004,0.0055047910342660164,0.010570912098444605,127423,0.10618583333333333,0.007196502986117106,0.1,0.00037127691977605033,0.016308566823386026,"(0.005505, 0.010571]","(0.005505, 0.010571]"
2026-01,model_score,005,0.010570912098444605,0.02137404599316172,118023,0.0983525,0.01481914542080781,0.1,2.736863583669046e-05,0.016335935459222718,"(0.010571, 0.021374]","(0.010571, 0.021374]"
2026-01,model_score,006,0.02137404599316172,0.06737391945926852,109300,0.09108333333333334,0.04060384263494968,0.1,0.0008327751827626829,0.017168710641985403,"(0.021374, 0.067374]","(0.021374, 0.067374]"
2026-01,model_score,007,0.06737391945926852,0.15927393359619255,101945,0.08495416666666666,0.11313943793221835,0.1,0.0024533478641830613,0.019622058506168463,"(0.067374, 0.159274]","(0.067374, 0.159274]"
2026-01,model_score,008,0.15927393359619255,0.3334078518484495,103445,0.08620416666666667,0.2392865774082846,0.1,0.00204801452891696,0.021670073035085422,"(0.159274, 0.333408]","(0.159274, 0.333408]"
2026-01,model_score,009,0.3334078518484495,0.6114009870808139,108526,0.09043833333333333,0.45380830400088457,0.1,0.0009609663094441753,0.022631039344529598,"(0.333408, 0.611401]","(0.333408, 0.611401]"
2026-01,model_score,010,0.6114009870808139,0.9983048832626005,84646,0.07053833333333333,0.7648323606549631,0.1,0.01028253085137954,0.03291357019590914,"(0.611401, 0.998305]","(0.611401, +inf)"
2025-06,gcard_v2,001,0.0014166848566419,0.00496472658111916,115581,0.09635282937076928,0.0009171057526756128,0.10000083360425471,0.00013556626515960504,0.00013556626515960504,"(-inf, 0.004965]","(0.001417, 0.004965]"
2025-06,gcard_v2,002,0.00496472658111916,0.00857807895495418,115571,0.09634449298075962,0.00200742400775281,0.09999916639574528,0.00013606938653861777,0.00027163565169822284,"(0.004965, 0.008578]","(0.004965, 0.008578]"
2025-06,gcard_v2,003,0.00857807895495418,0.014988728369779233,115938,0.0966504384941145,0.003708878883541203,0.10000083360425471,0.00011417402554528165,0.0003858096772435045,"(0.008578, 0.014989]","(0.008578, 0.014989]"
2025-06,gcard_v2,004,0.014988728369779233,0.027973919978419564,116089,0.09677631798326053,0.007735444357346519,0.09999916639574528,0.00010557901373437247,0.000491388690977877,"(0.014989, 0.027974]","(0.014989, 0.027974]"
2025-06,gcard_v2,005,0.027973919978419564,0.0536298873052419,116895,0.09744823101803995,0.01817015270114205,0.10004084660848109,6.807507393106697e-05,0.000559463764908944,"(0.027974, 0.053630]","(0.027974, 0.053630]"
2025-06,gcard_v2,006,0.0536298873052419,0.10296779666415606,117993,0.09836356664110174,0.04621460595120049,0.09995915339151891,2.5674839580322686e-05,0.0005851386044892666,"(0.053630, 0.102968]","(0.053630, 0.102968]"
2025-06,gcard_v2,007,0.10296779666415606,0.19997640248560597,121341,0.10115459001633932,0.11586355807188008,0.09999916639574528,1.3273611680973615e-05,0.0005984122161702402,"(0.102968, 0.199976]","(0.102968, 0.199976]"
2025-06,gcard_v2,008,0.19997640248560597,0.3692633792949485,123507,0.1029602520924339,0.2424963767235865,0.10000083360425471,8.630993013247846e-05,0.0006847221463027187,"(0.199976, 0.369263]","(0.199976, 0.369263]"
2025-06,gcard_v2,009,0.3692633792949485,0.6062231732892975,127421,0.10622311514221881,0.4513463243892294,0.09999916639574528,0.00037580135262549195,0.0010605234989282107,"(0.369263, 0.606223]","(0.369263, 0.606223]"
2025-06,gcard_v2,010,0.6062231732892975,0.9741262090106864,129223,0.10772533262196139,0.7622327294676644,0.10000083360425471,0.0005747509988288567,0.0016352744977570673,"(0.606223, 0.974126]","(0.606223, +inf)"
2025-07,gcard_v2,001,0.0014166848566419,0.00496472658111916,127699,0.10645167206292785,0.0011354826584389854,0.10000083360425471,0.00040325853403053814,0.00040325853403053814,"(-inf, 0.004965]","(0.001417, 0.004965]"
2025-07,gcard_v2,002,0.00496472658111916,0.00857807895495418,126003,0.10503786274712487,0.002349150417053562,0.09999916639574528,0.000247697439401724,0.0006509559734322621,"(0.004965, 0.008578]","(0.004965, 0.008578]"
2025-07,gcard_v2,003,0.00857807895495418,0.014988728369779233,122934,0.10247950143214882,0.003961475263149332,0.10000083360425471,6.068837371383705e-05,0.0007116443471460992,"(0.008578, 0.014989]","(0.008578, 0.014989]"
2025-07,gcard_v2,004,0.014988728369779233,0.027973919978419564,117674,0.09809469187959946,0.008209120111494468,0.09999916639574528,3.6620367413858925e-05,0.0007482647145599581,"(0.014989, 0.027974]","(0.014989, 0.027974]"
2025-07,gcard_v2,005,0.027973919978419564,0.0536298873052419,115055,0.0959114568571419,0.020720524966320455,0.10004084660848109,0.00017406669150086312,0.0009223314060608212,"(0.027974, 0.053630]","(0.027974, 0.053630]"
2025-07,gcard_v2,006,0.0536298873052419,0.10296779666415606,113537,0.09464603083037956,0.04996609034940152,0.09995915339151891,0.0002901905070814208,0.001212521913142242,"(0.053630, 0.102968]","(0.053630, 0.102968]"
2025-07,gcard_v2,007,0.10296779666415606,0.19997640248560597,114168,0.09517204125388881,0.12099712704085208,0.09999916639574528,0.0002388250842971189,0.0014513469974393608,"(0.102968, 0.199976]","(0.102968, 0.199976]"
2025-07,gcard_v2,008,0.19997640248560597,0.3692633792949485,115305,0.0961198603529855,0.2557477993148606,0.10000083360425471,0.0001536188719804641,0.0016049658694198248,"(0.199976, 0.369263]","(0.199976, 0.369263]"
2025-07,gcard_v2,009,0.3692633792949485,0.6062231732892975,123419,0.10288380421408541,0.4720910070572602,0.09999916639574528,8.203444689943285e-05,0.0016870003163192576,"(0.369263, 0.606223]","(0.369263, 0.606223]"
2025-07,gcard_v2,010,0.6062231732892975,0.9741262090106864,123798,0.10319974391378431,0.7710059936347922,0.10000083360425471,0.0001007268066876814,0.001787727123006939,"(0.606223, 0.974126]","(0.606223, +inf)"
2025-08,gcard_v2,001,0.0014166848566419,0.00496472658111916,134426,0.11205855260689977,0.0010935384523827235,0.10000083360425471,0.0013726869505335847,0.0013726869505335847,"(-inf, 0.004965]","(0.001417, 0.004965]"
2025-08,gcard_v2,002,0.00496472658111916,0.00857807895495418,130931,0.10914509359330779,0.0025204115144618158,0.09999916639574528,0.0008004175348892697,0.002173104485422854,"(0.004965, 0.008578]","(0.004965, 0.008578]"
2025-08,gcard_v2,003,0.00857807895495418,0.014988728369779233,125221,0.10438519345951376,0.004591881553413565,0.10000083360425471,0.00018812989254505722,0.0023612343779679116,"(0.008578, 0.014989]","(0.008578, 0.014989]"
2025-08,gcard_v2,004,0.014988728369779233,0.027973919978419564,118630,0.09889088491628495,0.009137654893365928,0.09999916639574528,1.2351553463752941e-05,0.0023735859314316645,"(0.014989, 0.027974]","(0.014989, 0.027974]"
